#{"t_start": 1522347689.6304753, "env_id": null}
r,l,t
4113.341857,233,2551.762985
6073.437911,324,2555.82697
8146.880392,237,2559.962805
1933.934924,322,2564.121346
855.722075,259,2568.262403
7836.885996,325,2573.32068
-7947.259841,381,2578.875283
13501.235181,244,2581.635281
1808.06538,316,2585.67106
-275.963538,185,2588.469064
-371.688936,214,2591.191366
-5315.265689,418,2596.735958
15784.414604,302,2601.193737
351.479695,321,2606.384626
116.646174,256,2609.218589
3082.383762,236,2613.335575
-19432.076156,712,2623.257819
1682.555656,280,2626.068353
2878.258595,236,2630.500614
3752.488823,207,2633.197441
-1488.861403,118,2634.57187
1322.306196,411,2640.113741
-3954.168876,354,2645.69748
4028.805528,279,2648.72023
4045.732055,257,2652.674155
-4941.62722,573,2662.16855
-470.169654,138,2663.580762
13742.705774,257,2667.558527
5499.946451,234,2670.334136
197.036166,264,2674.298748
-52.290775,272,2677.141275
5743.286924,219,2681.034579
3131.459651,321,2686.23252
88.422837,305,2690.489519
3713.710312,343,2695.281298
16777.925018,496,2702.043485
-902.525953,317,2706.360408
-537.466384,253,2710.53598
3597.195319,334,2715.447277
-799.371543,381,2720.766561
2064.31036,328,2725.138393
-2237.230306,238,2729.60331
5360.469352,279,2733.780799
-1016.27237,283,2736.630989
-236.919729,264,2740.748955
6372.380039,408,2746.621591
7009.351194,309,2750.667346
7010.990369,246,2754.666654
5255.795511,264,2757.916372
2498.859431,228,2761.946656
3089.692309,279,2764.754328
5814.808085,259,2769.037574
5505.520785,255,2773.424989
8087.389676,312,2777.478482
3479.094692,248,2780.244889
4322.703969,227,2782.970963
2734.19778,307,2787.085666
-361.293731,274,2791.185172
2913.549813,269,2795.619546
-5320.286171,307,2800.468777
1316.815551,388,2805.820389
-995.739476,357,2809.999535
7477.560713,418,2816.987173
-606.232415,309,2821.069364
4539.833707,271,2823.905095
2015.624521,273,2828.646224
2539.904826,236,2831.405928
6781.92316,201,2834.104874
-8082.151418,434,2840.824184
1893.949106,371,2846.448168
10678.265799,262,2849.260051
2881.386359,313,2853.770955
2580.477132,237,2858.212335
6396.273017,256,2861.05436
11631.556684,335,2866.385596
-444.78681,332,2871.048653
-1579.314226,744,2880.696453
5249.432104,413,2886.921331
3509.072165,325,2892.29646
4350.497496,240,2895.127642
6024.996055,268,2899.152835
2347.733377,328,2903.543435
2768.437158,228,2906.317968
2440.012419,240,2910.30517
19425.391236,348,2914.957115
8372.165512,293,2919.034133
15852.729183,318,2923.165908
4439.825132,312,2927.32861
1725.327948,304,2932.649085
-12369.274438,518,2940.214086
5631.089628,509,2947.546792
5191.153986,292,2951.590838
5373.902797,235,2954.380542
912.449113,313,2958.515209
17518.336213,331,2962.676784
8144.474242,395,2968.554132
2438.789328,193,2972.004019
-5437.437276,472,2978.699808
2588.057429,239,2981.473711
6436.727164,596,2989.595986
