reference_actor_Q_mean,reference_actor_Q_std,reference_Q_mean,reference_perturbed_action_mean,reference_action_mean,AI_return,rollout/Q_mean,rollout/actions_std,param_noise_stddev,reference_perturbed_action_std,total/episodes,total/epochs,obs_rms_std,reference_Q_std,total/duration,AI_success_rate,obs_rms_mean,train/loss_actor,rollout/return,AI_distance,rollout/episodes,train/param_noise_distance,reference_action_std,rollout/return_history,rollout/actions_mean,train/loss_critic,total/steps_per_second,total/steps,rollout/episode_steps
1212.0242919921875,1351.6951904296875,1189.4622802734375,0.17117515206336975,0.007135976105928421,2078.6425021920445,1086.0634765625,0.853961169719696,0.009333550263662541,0.7971665859222412,564.0,56,0.2805267572402954,1358.8145751953125,1080.727937221527,0.014184397163120567,0.4554360806941986,-1156.034912109375,2078.6425021920445,8.73652501954243,564.0,0.2119517594575882,0.8047319054603577,2003.0028219265544,0.21634627878665924,3350.736572265625,103.6338528343626,112000,198.31205673758865
1219.6092529296875,1367.6717529296875,1198.57861328125,0.21516968309879303,0.059037528932094574,2075.8883501990244,1084.8507080078125,0.8539852499961853,0.00896935834762211,0.7833020091056824,573.0,57,0.2805043160915375,1374.72900390625,1100.6383821964264,0.013961605584642234,0.45551612973213196,-1141.836669921875,2075.8883501990244,8.737001389407888,573.0,0.20602090626955033,0.7812997698783875,1903.3524387691464,0.21482616662979126,5829.0224609375,103.5762534216755,114000,198.74869109947645
1220.479736328125,1339.607421875,1196.070068359375,0.18066170811653137,0.1539476215839386,2054.8280468624225,1080.8212890625,0.8549237251281738,0.009333550263662541,0.8151392340660095,583.0,58,0.27957090735435486,1346.793212890625,1121.1331315040588,0.015437392795883362,0.45517250895500183,-1135.3695068359375,2054.8280468624225,8.766467290682105,583.0,0.20292609930038452,0.7738481163978577,1708.774249627418,0.21184445917606354,1531.2567138671875,103.46674872089447,116000,198.97084048027443
836.9241943359375,1111.752685546875,810.8897705078125,-0.06606999039649963,0.007930904626846313,2018.916834569204,1070.2032470703125,0.8563574552536011,0.01185113216358652,0.8420891165733337,591.0,59,4.929154872894287,1117.6912841796875,1139.1085257530212,0.015228426395939087,0.46828925609588623,-875.4664306640625,2018.916834569204,8.814816116450169,591.0,0.20609607994556428,0.8545088768005371,1725.776744446903,0.2075805366039276,2611.7998046875,103.58977861393382,118000,199.56345177664974
870.0516357421875,1133.356689453125,858.8054809570312,0.2702826261520386,0.30640333890914917,1996.9098912584163,1072.8963623046875,0.8561631441116333,0.009907751681525063,0.7717627882957458,604.0,60,4.888708591461182,1141.3671875,1157.1277632713318,0.014900662251655629,0.468437522649765,-913.6187744140625,1996.9098912584163,8.856328109221467,604.0,0.20444180935621262,0.79356849193573,1508.6983126585328,0.20642614364624023,5775.48193359375,103.70505644143077,120000,198.4503311258278
897.5333862304688,1148.9937744140625,883.0509643554688,0.1736389547586441,0.17705559730529785,1970.5606755363317,1069.834716796875,0.8555259108543396,0.008792626553888941,0.7716365456581116,613.0,61,4.849299907684326,1156.424072265625,1177.435294866562,0.01468189233278956,0.4687924385070801,-924.8329467773438,1970.5606755363317,8.919847345447488,613.0,0.20752297580242157,0.7918767929077148,1280.7529749449668,0.2062675505876541,2142.564208984375,103.61503560484502,122000,198.2153344208809
911.4932250976562,1189.4986572265625,895.0709228515625,-0.03386601805686951,-0.02628561109304428,1939.7076674478028,1068.55517578125,0.8555655479431152,0.008283051950460692,0.8402196168899536,624.0,62,4.810718059539795,1193.5526123046875,1194.4597990512848,0.014423076923076924,0.46832942962646484,-969.962890625,1939.7076674478028,8.957757536661786,624.0,0.20137858182191848,0.7900611758232117,1023.9479558345012,0.20588049292564392,5023.6328125,103.8126189751121,124000,198.60256410256412
917.6463623046875,1267.938720703125,903.5217895507812,0.10286596417427063,0.0825965479016304,1928.6251158561656,1065.7003173828125,0.8550331592559814,0.008283051950460692,0.8293232917785645,633.0,63,4.773087024688721,1275.693603515625,1213.3676080703735,0.014218009478672985,0.469059556722641,-989.9696655273438,1928.6251158561656,9.002127016013437,633.0,0.20705706179141997,0.8144072890281677,942.8957024678634,0.20626387000083923,2807.87744140625,103.84322044032362,126000,198.9699842022117
944.6072998046875,1254.77783203125,929.4850463867188,-0.008862009271979332,0.08738137781620026,1922.9309616497062,1062.598388671875,0.8550734519958496,0.008792626553888941,0.8361049294471741,643.0,64,4.736452579498291,1260.3753662109375,1232.8460965156555,0.013996889580093312,0.46861526370048523,-1016.99169921875,1922.9309616497062,9.011811460477034,643.0,0.20107348412275314,0.8029689788818359,1071.8312704715836,0.20579372346401215,2337.301025390625,103.82480048544694,128000,198.86936236391912
958.263671875,1244.9683837890625,943.6802978515625,0.07199025899171829,0.014257574453949928,1928.528240524611,1066.4737548828125,0.854550838470459,0.008283051950460692,0.8172504305839539,653.0,65,4.70049524307251,1247.6036376953125,1251.6714651584625,0.013782542113323124,0.4693284034729004,-1040.725830078125,1928.528240524611,8.990121149525836,653.0,0.21062368273735046,0.8110193014144897,1060.9992786183898,0.20671506226062775,3128.5380859375,103.86111980554091,130000,198.8866768759571
982.3482666015625,1286.9967041015625,967.500732421875,0.09170465916395187,0.02820184826850891,1940.8651561954916,1069.6407470703125,0.8536018133163452,0.008449541294664952,0.8091132044792175,662.0,66,4.665347576141357,1289.2802734375,1271.5183038711548,0.013595166163141994,0.47037366032600403,-1069.7593994140625,1940.8651561954916,8.998153522872595,662.0,0.212278391122818,0.8171566724777222,1144.8315120979426,0.20743294060230255,1959.272216796875,103.81289801186833,132000,199.1797583081571
981.356201171875,1328.5260009765625,968.0994262695312,0.019521770998835564,0.10487732291221619,1951.2961755944182,1075.1728515625,0.8522533178329468,0.008119843104068908,0.8268125057220459,673.0,67,4.630990982055664,1334.8509521484375,1290.9113478660583,0.01337295690936107,0.4708089828491211,-1031.9625244140625,1951.2961755944182,8.999031289232462,673.0,0.2043594652414322,0.8369020819664001,1237.3830151100256,0.20804567635059357,1760.3460693359375,103.80263541838777,134000,199.0817236255572
984.7044677734375,1324.3387451171875,968.1740112304688,-0.0021940702572464943,-0.03882945701479912,1945.2324974532532,1076.1383056640625,0.8516268134117126,0.007803009623294559,0.8082260489463806,682.0,68,4.5975189208984375,1328.4222412109375,1309.6571264266968,0.013196480938416423,0.47164538502693176,-1048.2757568359375,1945.2324974532532,9.028475461940207,682.0,0.2033682182431221,0.8090988397598267,1340.2797261829533,0.20807625353336334,7513.31884765625,103.84397355288404,136000,198.91788856304984
983.97998046875,1376.0687255859375,967.7569580078125,0.19362732768058777,0.040826622396707535,1952.3342311827196,1079.1781005859375,0.8511337637901306,0.00795985011672278,0.8045948147773743,692.0,69,4.564739227294922,1383.2459716796875,1328.9770684242249,0.01300578034682081,0.4718332290649414,-1039.2998046875,1952.3342311827196,9.02064890225583,692.0,0.2016316044330597,0.8103642463684082,1569.5851276547908,0.20821544528007507,3099.7314453125,103.83926350484538,138000,199.14161849710982
972.4349365234375,1438.4288330078125,957.685302734375,0.06554803252220154,0.07784254848957062,1967.248988128699,1086.91552734375,0.8502265810966492,0.007649259507199841,0.7660248279571533,703.0,70,4.5352959632873535,1443.7342529296875,1347.1862969398499,0.01422475106685633,0.47204700112342834,-1084.3096923828125,1967.248988128699,8.985581095499446,703.0,0.19683821693062784,0.7829434275627136,1837.0570043639623,0.20981745421886444,3302.49658203125,103.92029693147244,140000,198.89758179231865
979.392822265625,1450.260986328125,961.6728515625,0.19021013379096985,0.11553582549095154,1965.1619618404598,1089.595703125,0.8500523567199707,0.008283051950460692,0.8157116174697876,714.0,71,4.503873825073242,1456.8077392578125,1367.918684720993,0.014005602240896359,0.4717991352081299,-1116.7203369140625,1965.1619618404598,8.975012069558032,714.0,0.20930177986621856,0.8194625973701477,2057.126571037198,0.2095302939414978,1748.4781494140625,103.80734000205793,142000,198.8403361344538
976.5382080078125,1438.62744140625,961.2516479492188,0.27112799882888794,0.23140020668506622,1971.51844239371,1091.864501953125,0.8499598503112793,0.008283051950460692,0.7890757322311401,723.0,72,4.473093509674072,1442.9913330078125,1388.629810810089,0.013831258644536652,0.4717473089694977,-1082.913818359375,1971.51844239371,8.966593466248588,723.0,0.2016727113723755,0.8020026087760925,2166.6797180618287,0.20973367989063263,2180.15380859375,103.69934368324866,144000,199.12171507607192
989.5108642578125,1467.6702880859375,973.3934326171875,0.21387360990047455,0.2242336869239807,1975.935685139673,1093.7298583984375,0.8498974442481995,0.008119843104068908,0.7911188006401062,732.0,73,4.443118572235107,1476.669921875,1408.927038192749,0.01366120218579235,0.4721011817455292,-1069.5985107421875,1975.935685139673,8.973408031623212,732.0,0.2022254064679146,0.7912799715995789,2293.4465612076583,0.20889925956726074,2742.2919921875,103.62495433920859,146000,199.36748633879782
998.7122192382812,1457.05517578125,983.4948120117188,0.1587240844964981,0.10851232707500458,2003.14783922112,1101.1895751953125,0.8495115637779236,0.007498538875796335,0.7882722616195679,743.0,74,4.4135355949401855,1459.415283203125,1427.6728677749634,0.013458950201884253,0.47226953506469727,-1108.9071044921875,2003.14783922112,8.90846215113232,743.0,0.2062149688601494,0.7983742356300354,2518.9423620053108,0.2101704478263855,2275.106201171875,103.66520464219431,148000,199.10767160161507
965.7431030273438,1467.826416015625,950.5107421875,0.015857502818107605,0.044459108263254166,2020.3214205887773,1107.0296630859375,0.8493854999542236,0.007649259507199841,0.831186056137085,753.0,75,4.384566307067871,1473.7200927734375,1447.5517146587372,0.013280212483399735,0.47172582149505615,-1102.6331787109375,2020.3214205887773,8.861609266215913,753.0,0.20282774299383163,0.8362209796905518,2619.7308864077854,0.20991910994052887,5261.95703125,103.62324087009407,150000,199.15803452855246
1021.5714721679688,1479.4742431640625,1002.9031372070312,0.09557028859853745,0.1436275690793991,2006.461516907806,1108.1640625,0.8498548865318298,0.007803009623294559,0.8258035182952881,763.0,76,4.356204032897949,1486.42529296875,1467.722561120987,0.01310615989515072,0.47151675820350647,-1139.8057861328125,2006.461516907806,8.874937756576529,763.0,0.2065013724565506,0.7712907791137695,2444.772426479621,0.20851196348667145,2658.427490234375,103.5618065882346,152000,198.96199213630408
1015.1121826171875,1487.5130615234375,995.8696899414062,0.11027064919471741,0.15312829613685608,2021.3364476770096,1113.2591552734375,0.8498224020004272,0.008119843104068908,0.7809117436408997,774.0,77,4.328390598297119,1490.677490234375,1486.6784780025482,0.012919896640826873,0.47050741314888,-1124.1044921875,2021.3364476770096,8.81257780303182,774.0,0.2090433320403099,0.8112986087799072,2497.3465594671793,0.20773421227931976,7633.4013671875,103.58662096656519,154000,198.77002583979328
1046.875732421875,1556.369384765625,1031.6470947265625,0.16043700277805328,0.09335656464099884,2049.3116408357596,1122.2857666015625,0.8496315479278564,0.008283051950460692,0.8116676211357117,784.0,78,4.301239967346191,1557.145751953125,1504.6410956382751,0.012755102040816327,0.4702908992767334,-1196.496826171875,2049.3116408357596,8.759457714108898,784.0,0.19605247735977172,0.8060050010681152,2847.57791649485,0.20750099420547485,5795.9599609375,103.6792099140587,156000,198.85586734693877
1053.775146484375,1566.871337890625,1038.5662841796875,0.0963565781712532,0.1394108384847641,2073.5763679041806,1128.534423828125,0.8499199151992798,0.008283051950460692,0.7811458706855774,794.0,79,4.27456521987915,1571.359130859375,1522.7840023040771,0.012594458438287154,0.4706728756427765,-1180.5989990234375,2073.5763679041806,8.735832220819246,794.0,0.20736905992031096,0.7800151705741882,2924.5892865082624,0.20708636939525604,2389.739013671875,103.75732852521114,158000,198.96347607052897
1016.1893310546875,1614.4102783203125,997.4591064453125,0.12211469560861588,-0.024300063028931618,2101.9942262365344,1133.6103515625,0.8496135473251343,0.008283051950460692,0.7885322570800781,803.0,80,4.248232364654541,1616.15380859375,1540.4584023952484,0.014943960149439602,0.47063544392585754,-1171.982421875,2101.9942262365344,8.684893277521287,803.0,0.20408561915159226,0.7969865798950195,3049.253250134616,0.207534059882164,6002.79296875,103.86518698019827,160000,198.920298879203
1050.872802734375,1588.6888427734375,1034.8978271484375,0.18320806324481964,0.07442639023065567,2092.8860557165963,1135.79345703125,0.8495820760726929,0.00896935834762211,0.8219515681266785,813.0,81,4.222435474395752,1590.8905029296875,1560.995670557022,0.017220172201722016,0.47061145305633545,-1155.6058349609375,2092.8860557165963,8.683706857169287,813.0,0.20644505053758622,0.792854368686676,3020.256444424385,0.20790265500545502,3807.9765625,103.77991627753349,162000,199.2410824108241
1049.6240234375,1566.282470703125,1034.5758056640625,0.2371208369731903,0.11257769912481308,2102.6830385623875,1139.699462890625,0.8492366671562195,0.008283051950460692,0.7902515530586243,823.0,82,4.197118759155273,1568.3992919921875,1579.162365436554,0.01701093560145808,0.47057056427001953,-1179.5687255859375,2102.6830385623875,8.667042132978759,823.0,0.2036631312966347,0.7899054288864136,3051.003068861924,0.20844754576683044,2943.607421875,103.85252561072957,164000,199.00121506682868
1037.406494140625,1600.0728759765625,1016.6661987304688,0.1984289288520813,0.1659439504146576,2090.4164478785815,1137.7115478515625,0.8497292399406433,0.008449541294664952,0.8012965321540833,834.0,83,4.1723527908325195,1604.0877685546875,1597.080614566803,0.016786570743405275,0.469803124666214,-1149.196044921875,2090.4164478785815,8.655941062362176,834.0,0.19757374733686447,0.7817001938819885,2937.67495427273,0.2071426510810852,5952.77392578125,103.93964993747441,166000,198.9820143884892
1049.2265625,1580.9537353515625,1026.310791015625,0.09120121598243713,0.06705012172460556,2122.384199697244,1145.12890625,0.8492916226387024,0.008283051950460692,0.7899810671806335,843.0,84,4.148024082183838,1588.1060791015625,1613.404865026474,0.0166073546856465,0.4698677957057953,-1169.6395263671875,2122.384199697244,8.609486142063654,843.0,0.19528187185525894,0.789656400680542,3008.3103580348475,0.20780299603939056,4688.505859375,104.12761461286614,168000,199.0664294187426
1058.639892578125,1553.4404296875,1042.567138671875,0.21884682774543762,0.07627000659704208,2130.9887202789423,1149.0445556640625,0.848705530166626,0.007498538875796335,0.7942101955413818,852.0,85,4.124098300933838,1557.8453369140625,1632.9423100948334,0.01643192488262911,0.469829797744751,-1228.1181640625,2130.9887202789423,8.595879671085084,852.0,0.21572052150964738,0.7634230852127075,2988.0008442620083,0.20904965698719025,3726.47900390625,104.106555968978,170000,199.35915492957747
1065.31787109375,1557.5185546875,1049.4764404296875,0.20339713990688324,0.1321944147348404,2164.1484710182253,1157.385009765625,0.8480534553527832,0.008119843104068908,0.8134170174598694,862.0,86,4.100553035736084,1562.5721435546875,1650.5575771331787,0.016241299303944315,0.47044607996940613,-1190.1011962890625,2164.1484710182253,8.551142323895148,862.0,0.20270649433135987,0.7957853674888611,3372.0858849719352,0.2100236415863037,3299.0927734375,104.20720996521881,172000,199.40603248259862
1063.065673828125,1530.8951416015625,1047.14599609375,0.14592471718788147,0.10755006968975067,2167.3027730791814,1159.1068115234375,0.8480432033538818,0.008792626553888941,0.8490033149719238,872.0,87,4.077454090118408,1534.2010498046875,1669.3160510063171,0.017201834862385322,0.46961846947669983,-1215.533203125,2167.3027730791814,8.517916229162232,872.0,0.19934918701648713,0.8086662888526917,3285.460693240864,0.2103601098060608,3005.227783203125,104.23430595728546,174000,199.41743119266056
1040.9259033203125,1549.345458984375,1026.7791748046875,0.2874762713909149,0.08781110495328903,2186.1445728563194,1164.5086669921875,0.8479585647583008,0.008449541294664952,0.8608811497688293,882.0,88,4.054687976837158,1553.6734619140625,1689.5212314128876,0.017006802721088437,0.4688936173915863,-1214.7125244140625,2186.1445728563194,8.468032895923727,882.0,0.19817015707492827,0.8075982332229614,3312.4889971099847,0.2107732892036438,3389.720947265625,104.17152310824609,176000,199.4591836734694
1040.442138671875,1563.5631103515625,1025.6259765625,0.23031572997570038,0.1562516838312149,2198.0748235278356,1168.243896484375,0.8479192852973938,0.00795985011672278,0.7830063700675964,894.0,89,4.032397747039795,1567.6519775390625,1709.4853155612946,0.016778523489932886,0.4686577618122101,-1223.9442138671875,2198.0748235278356,8.444315041953802,894.0,0.20057084143161774,0.7867258191108704,3186.5925611796533,0.2108701914548874,3545.984619140625,104.12490729208473,178000,199.09619686800895
1051.884033203125,1562.74609375,1029.681884765625,-0.00717674195766449,0.04673416167497635,2206.1899535079237,1173.0260009765625,0.8474391102790833,0.007649259507199841,0.8097295761108398,903.0,90,4.010457515716553,1572.0203857421875,1728.9952170848846,0.016611295681063124,0.46855953335762024,-1229.180908203125,2206.1899535079237,8.431467916416668,903.0,0.19800860807299614,0.8160313963890076,3042.88164349718,0.2109106481075287,2408.83349609375,104.1067078852208,180000,199.21926910299004
1072.572998046875,1559.503662109375,1056.5614013671875,0.15967893600463867,0.1275891363620758,2225.5996726418957,1177.5086669921875,0.8474149107933044,0.00795985011672278,0.7844034433364868,913.0,91,3.9888832569122314,1564.868408203125,1747.7737617492676,0.018619934282584884,0.4683060944080353,-1219.74658203125,2225.5996726418957,8.40128683819933,913.0,0.20101414307951926,0.7825080156326294,3304.561378244578,0.21062326431274414,2846.175048828125,104.13247067964016,182000,199.2606790799562
