param_noise_stddev,reference_perturbed_action_mean,rollout/Q_mean,reference_Q_mean,total/duration,rollout/return_history,rollout/return,rollout/actions_mean,total/epochs,AI_return,obs_rms_std,reference_actor_Q_mean,total/episodes,rollout/actions_std,rollout/episodes,train/param_noise_distance,reference_Q_std,total/steps_per_second,AI_distance,reference_action_mean,rollout/episode_steps,train/loss_actor,AI_success_rate,total/steps,reference_action_std,reference_perturbed_action_std,reference_actor_Q_std,train/loss_critic,obs_rms_mean
0.015973535632157008,0.35556259751319885,526.0419311523438,856.231689453125,150.40240359306335,2978.4980832161937,2022.8603408745657,0.19601282477378845,12,2022.8603408745657,0.21175624430179596,878.2767944335938,131.0,0.7322472929954529,131.0,0.20722151845693587,527.2463989257812,159.57191791253325,9.088109178073319,0.3352450132369995,182.87786259541986,-988.1051025390625,0.022900763358778626,24000,0.7414370775222778,0.7179879546165466,523.7742919921875,2267.667724609375,0.4106954038143158
0.017297050171870294,0.3432568609714508,574.0167846679688,890.09375,162.68047404289246,3048.0914647139143,2097.395175965231,0.20022235810756683,13,2097.395175965231,0.21224379539489746,913.4183349609375,140.0,0.7334649562835693,140.0,0.19694494426250458,619.8482055664062,159.82249961445785,9.08883696536185,0.3165303170681,185.07142857142858,-1067.2901611328125,0.02857142857142857,26000,0.7495157122612,0.7519271373748779,615.0919189453125,2233.2978515625,0.4127930998802185
0.01695622994987775,0.3657895624637604,611.801513671875,912.202880859375,174.79164171218872,2817.7078710545875,2130.2017696171133,0.2061222344636917,14,2130.2017696171133,0.21178197860717773,934.4747314453125,149.0,0.7353741526603699,149.0,0.2075127899646759,684.128662109375,160.1907260880626,8.989382818603984,0.38602158427238464,187.30872483221478,-1137.1226806640625,0.03355704697986577,28000,0.722375750541687,0.7599546909332275,679.2467041015625,1621.287353515625,0.4103888273239136
0.016294603698363365,0.30276763439178467,658.539306640625,941.4419555664062,187.15405750274658,3094.6618387034123,2236.982758052526,0.2068372219800949,15,2236.982758052526,0.2117159068584442,961.5411376953125,159.0,0.7391679286956787,159.0,0.19967315584421158,742.2987670898438,160.29574993082764,8.795843776923373,0.29157698154449463,188.52201257861634,-1112.30224609375,0.03773584905660377,30000,0.762992799282074,0.7437997460365295,741.0346069335938,4093.629150390625,0.4099017381668091
0.015350253774398782,0.29155197739601135,673.1630249023438,995.69873046875,199.81254124641418,3002.581355521007,2206.524998008186,0.20945525169372559,16,2206.524998008186,0.2136457860469818,1019.1190185546875,169.0,0.7466054558753967,169.0,0.20289510667324065,799.0203857421875,160.15010769787838,8.634601830473112,0.4114060401916504,189.11242603550295,-1175.0205078125,0.03550295857988166,32000,0.7199573516845703,0.7475394606590271,795.1644287109375,3133.6142578125,0.40260183811187744
0.015973535632157008,0.26901495456695557,733.1179809570312,989.7626342773438,212.00918531417847,2995.9366386007528,2283.3293315724973,0.21154846251010895,17,2283.3293315724973,0.2136927843093872,1009.1594848632812,180.0,0.7429372072219849,180.0,0.20892945021390916,830.130859375,160.370410129236,8.64705907908186,0.28504678606987,188.40555555555557,-1234.180419921875,0.03333333333333333,34000,0.7807897329330444,0.7510389089584351,826.0506591796875,3813.51220703125,0.4056464433670044
0.015047793132436803,0.28873705863952637,773.564208984375,989.5354614257812,224.1567678451538,3049.204574014727,2351.001125854073,0.21159310638904572,18,2351.001125854073,0.21328818798065186,1006.2987060546875,190.0,0.7478596568107605,190.0,0.20006712153553963,863.8768310546875,160.60188744721992,8.512344224557827,0.16361168026924133,188.58947368421053,-1286.204345703125,0.031578947368421054,36000,0.8180329203605652,0.7479140162467957,858.2227783203125,3777.978759765625,0.40510284900665283
0.014460633428115275,0.3074533939361572,804.6674194335938,1029.108642578125,236.28285551071167,2927.7225923683436,2369.302709339595,0.21335406601428986,19,2369.302709339595,0.21300503611564636,1047.41357421875,201.0,0.7518609166145325,201.0,0.20523127734661104,908.7487182617188,160.82419487383123,8.380845474709298,0.26000356674194336,188.27860696517413,-1270.874267578125,0.029850746268656716,38000,0.8247066736221313,0.8120967745780945,906.8228149414062,3468.4765625,0.40239405632019043
0.013896384493189945,0.2826056480407715,842.7122802734375,1021.5664672851562,248.55994868278503,2890.7693189935053,2397.909031937968,0.21232663094997406,20,2397.909031937968,0.21220698952674866,1041.5333251953125,213.0,0.7548591494560242,213.0,0.2096988418698311,921.1578979492188,160.92697239428725,8.330363803172709,0.21232984960079193,187.70422535211267,-1309.48388671875,0.028169014084507043,40000,0.8019732236862183,0.7695302367210388,913.9732055664062,2217.116455078125,0.4018109440803528
0.0136225708197137,0.24786965548992157,874.0161743164062,1033.2939453125,260.5544912815094,2923.05757843698,2470.1830831882867,0.21326786279678345,21,2470.1830831882867,0.2121484875679016,1060.756103515625,222.0,0.7575586438179016,222.0,0.21189761251211167,926.5442504882812,161.19468827202897,8.195153755343323,0.3004899024963379,188.55405405405406,-1355.3184814453125,0.02702702702702703,42000,0.7989224791526794,0.8019111752510071,921.9781494140625,3131.61474609375,0.4012705087661743
0.012580215599082718,0.2688913345336914,899.9841918945312,1035.77783203125,272.66525411605835,3205.8080638753636,2530.0466762803926,0.21559131145477295,22,2530.0466762803926,0.21150049567222595,1056.95556640625,232.0,0.7596978545188904,232.0,0.2131848394870758,936.7642822265625,161.37002913202744,8.089429120303254,0.28431010246276855,188.9051724137931,-1360.4625244140625,0.02586206896551724,44000,0.7785695195198059,0.7980097532272339,927.8779296875,2538.96630859375,0.40123486518859863
0.012580215599082718,0.24095836281776428,928.5106201171875,1032.798095703125,284.84318113327026,3246.2452681834407,2593.94461025344,0.2170209139585495,23,2593.94461025344,0.21144193410873413,1054.10791015625,243.0,0.7608954310417175,243.0,0.21133493810892104,943.53515625,161.49236859729447,7.978319606642782,0.24819758534431458,189.2880658436214,-1361.4073486328125,0.02880658436213992,46000,0.814003050327301,0.83023601770401,936.3253784179688,1755.30712890625,0.4021638035774231
0.012833077932624282,0.2974541485309601,953.483642578125,1044.831787109375,297.0114450454712,3215.798125948881,2608.5284545899185,0.21872688829898834,24,2608.5284545899185,0.21112407743930817,1065.75439453125,253.0,0.7626700401306152,253.0,0.20351898640394211,951.9261474609375,161.6099338954814,7.943966862549138,0.22908461093902588,189.2490118577075,-1374.8382568359375,0.02766798418972332,48000,0.8244809508323669,0.8115220069885254,944.8103637695312,1657.794677734375,0.40220749378204346
