#{"env_id": null, "t_start": 1521572208.8020394}
r,l,t
1312.617597,228,59022.781095
10425.498548,335,59027.427019
8618.669506,305,59032.016134
5347.094976,265,59036.837302
9940.389698,313,59041.456119
9118.351802,251,59044.803892
17993.125664,368,59055.294533
3567.04324,201,59058.26338
7206.594626,327,59062.924588
7514.386869,384,59068.991947
5824.474163,334,59075.047362
5698.967483,252,59078.711928
10049.152592,531,59091.707361
5158.039916,266,59096.265105
7570.469616,276,59100.791306
15008.812858,311,59105.460819
4238.838078,247,59108.538736
5127.397512,270,59113.134311
6841.895033,284,59117.953873
8739.700543,268,59127.27621
9111.081634,259,59130.431524
5967.107225,228,59133.572658
10382.151654,276,59138.534662
7599.883958,312,59143.364796
11037.933501,548,59152.540107
8804.360389,283,59161.645015
1972.191647,226,59164.694872
10620.575409,383,59170.635283
4252.972196,678,59181.392755
9436.094987,269,59184.711575
4448.849371,286,59189.44534
2242.143126,227,59197.172091
4661.298087,280,59201.781467
9932.764778,388,59207.890874
6820.418362,449,59215.421046
7636.525398,209,59218.604319
1811.561859,188,59220.250519
7087.683492,244,59224.570717
8051.663193,345,59233.687088
7661.029455,311,59238.283224
11839.372453,233,59242.881126
2815.636036,259,59245.982752
4696.7452,316,59251.932288
13676.981013,306,59256.506457
5754.775583,291,59261.135196
7568.347498,264,59269.135314
9129.156091,301,59273.777405
10010.811379,286,59278.471709
6702.254771,207,59281.685494
2464.091057,468,59289.277678
12617.434554,308,59294.035425
7689.376179,291,59303.184784
5855.725414,249,59306.351904
6303.898594,200,59309.520277
3295.786514,354,59315.635603
2750.898565,262,59319.083035
4360.433664,303,59323.818255
2060.015794,248,59328.248841
13418.201076,356,59332.815677
7820.926405,191,59340.457019
8403.789346,388,59346.6724
1426.489412,315,59351.270237
14834.87723,434,59358.671843
5744.159727,293,59363.100791
11283.322211,340,59367.982093
2539.551919,219,59375.67041
5524.95957,289,59380.572887
7798.284651,179,59383.527157
9162.12927,192,59386.481627
952.045726,180,59389.837662
7567.198516,254,59393.117054
9117.939084,276,59397.679084
8945.019792,225,59400.960514
14761.778444,302,59410.215049
1760.499652,379,59416.368846
4705.333651,328,59420.969184
9782.208708,231,59425.570538
11641.810607,355,59430.19242
7100.530151,264,59435.005354
10254.874998,340,59439.86508
6770.134409,224,59447.859096
14545.328442,499,59455.402827
7400.39484,290,59459.944144
7937.69407,171,59462.976373
5087.566633,811,59475.144315
11725.609721,310,59484.255163
1513.160608,251,59488.801298
8944.76847,225,59491.795758
5715.177109,393,59497.761004
5693.005403,273,59502.316027
5424.159613,322,59506.894342
13678.829545,342,59516.808023
3033.075947,250,59521.159786
7424.613738,193,59524.371145
10872.688119,493,59532.167516
2848.435472,216,59535.227035
12019.958328,347,59539.812716
8474.97193,205,59542.959033
4847.942431,378,59553.583268
5522.788923,235,59558.041028
7419.679775,307,59562.914201
9865.894989,256,59566.133399
9755.810446,300,59570.797672
5314.231845,396,59576.903419
1877.507595,348,59587.271749
124.94107,294,59591.982928
5829.271362,281,59595.588823
5933.382518,264,59600.179793
5913.48822,184,59603.150621
5965.661467,331,59607.943714
3741.09444,188,59610.912323
2899.349917,241,59614.303936
13700.239503,249,59623.310874
6397.247903,246,59626.388772
2385.456817,208,59629.699167
14140.233987,356,59636.026587
13099.625262,349,59640.709266
10129.120827,218,59645.195413
5595.459249,238,59648.284368
5790.371579,235,59651.42589
4375.147391,257,59660.587109
5785.171105,281,59665.1493
9691.94523,334,59669.7835
8231.433105,208,59672.75857
10869.003648,347,59678.64659
7126.54982,202,59681.650751
6020.918572,320,59686.184366
10913.14121,320,59695.413259
3819.74015,281,59700.212022
6775.822665,375,59706.299601
