rollout/return,rollout/episode_steps,param_noise_stddev,train/loss_critic,train/loss_actor,reference_perturbed_action_std,AI_success_rate,AI_distance,total/epochs,reference_Q_std,train/param_noise_distance,total/duration,total/episodes,reference_Q_mean,obs_rms_std,rollout/episodes,rollout/Q_mean,reference_perturbed_action_mean,total/steps,reference_action_std,obs_rms_mean,total/steps_per_second,AI_return,rollout/actions_std,reference_actor_Q_mean,reference_actor_Q_std,rollout/return_history,rollout/actions_mean,reference_action_mean
-478.1397317724913,109.85236768802228,0.006268908331300615,1914.27587890625,-90.35234069824219,0.8758836388587952,0.002,12.198912649910907,355,186.28921508789062,0.18804068461060525,13412.628187179565,6462.0,-254.56996154785156,0.12269582599401474,6462.0,154.1892852783203,0.447632759809494,710000,0.8447509407997131,nan,52.93518839794964,-513.9960869282851,0.8845325112342834,-250.03810119628906,185.79238891601562,-762.4027042040354,0.2334173172712326,0.5023312568664551
-478.23626618579453,109.86666666666666,0.004469564518109596,1277.0694580078125,-79.71326446533203,0.9151231646537781,0.002,12.20158322452475,356,191.0962677001953,0.19975068792700768,13453.648125648499,6480.0,-266.63458251953125,0.12269777059555054,6480.0,153.89036560058594,0.353266179561615,712000,0.9515535235404968,nan,52.92244849503821,-514.9977622790597,0.8847593069076538,-259.3246765136719,193.61959838867188,-743.225949934519,0.2331250011920929,0.19910496473312378
-478.4874946394767,109.93747112274758,0.004651046760498563,1663.4061279296875,-78.52285766601562,0.7744631171226501,0.002,12.196066986260268,357,188.35739135742188,0.2044677372276783,13494.710392713547,6493.0,-267.9931335449219,0.1226801872253418,6493.0,153.8890838623047,0.5996982455253601,714000,0.8617497086524963,nan,52.90962008236379,-514.384688983216,0.8848735094070435,-261.493896484375,190.49188232421875,-716.1690191920218,0.23315592110157013,0.46884530782699585
-477.73135720819806,109.85696746470227,0.004469564518109596,2238.4755859375,-56.95298767089844,0.9056718945503235,0.002,12.202584468561522,358,173.7314453125,0.18907489106059075,13536.213371515274,6516.0,-267.5304870605469,0.12268061190843582,6516.0,153.95228576660156,0.3737681806087494,716000,0.9496420621871948,nan,52.89514728740194,-510.87917142942314,0.8850868940353394,-261.2178039550781,174.27072143554688,-683.291951816183,0.23297378420829773,0.20808255672454834
-477.60411079563664,109.91685806155259,0.004559402764923599,2964.202880859375,-60.02560043334961,0.9198362231254578,0.0015,12.200782214269104,359,177.77847290039062,0.18799272328615188,13577.683175563812,6531.0,-294.4955139160156,0.12267115712165833,6531.0,153.89793395996094,0.36354535818099976,718000,0.9374334812164307,nan,52.880892175493344,-513.8357442149,0.88524329662323,-283.96136474609375,178.69122314453125,-586.6959780179589,0.23305931687355042,0.28734731674194336
-477.4157483601683,109.9343411207818,0.006924774844929293,945.4210205078125,-60.1129150390625,0.9145067930221558,0.0015,12.185478867337858,360,183.03721618652344,0.2027775064110756,13618.90431690216,6549.0,-279.2999267578125,0.12267246097326279,6549.0,153.7965087890625,0.359350323677063,720000,0.9381183981895447,nan,52.867689150765365,-515.4244317461471,0.8853134512901306,-271.11163330078125,184.85121154785156,-458.17313135360024,0.23338532447814941,0.3041454553604126
-477.6381435023198,109.95613767895217,0.004381496439672184,2623.740966796875,-48.41781234741211,0.9413271546363831,0.0015,12.212932998764678,361,167.59275817871094,0.2109362244606018,13659.946097373962,6566.0,-249.8343963623047,0.12267110496759415,6566.0,153.35462951660156,0.2669539749622345,722000,0.9346291422843933,nan,52.85525981239413,-516.9477167340784,0.8854281902313232,-239.09820556640625,165.60997009277344,-447.3101161064996,0.23360894620418549,0.2900184392929077
-477.40104857441753,109.88676381299332,0.004839897909672314,1556.040283203125,-44.8990478515625,0.8031944632530212,0.0015,12.235277168062522,362,171.87484741210938,0.20285464629530905,13701.032342672348,6588.0,-261.53729248046875,0.12267377227544785,6588.0,153.10765075683594,0.5717036128044128,724000,0.9258404970169067,nan,52.84273344462348,-516.6774703292955,0.885640561580658,-252.99005126953125,172.1573486328125,-422.5374504532036,0.23340970277786255,0.3318602740764618
-478.19624125374366,109.96561647985459,0.005240915906043994,2245.223876953125,-52.92905807495117,0.924920916557312,0.0015,12.239335783725844,363,166.1988525390625,0.18842887610197068,13742.114632606506,6602.0,-255.9645233154297,0.12264516204595566,6602.0,152.77684020996094,0.34782806038856506,726000,0.958867609500885,nan,52.830297185659376,-520.8775087741916,0.8856903314590454,-249.27719116210938,165.5637969970703,-473.38211304102714,0.2335924208164215,0.2315056324005127
-479.0414432780763,109.96012084592145,0.004744532800384584,1741.055908203125,-41.29542541503906,0.9712928533554077,0.0015,12.235735146475,364,173.1186065673828,0.20392966136336327,13783.932653903961,6620.0,-262.28704833984375,0.12263137102127075,6620.0,152.30528259277344,0.09670287370681763,728000,0.9498091340065002,nan,52.81511585112191,-522.6589958144741,0.8859223127365112,-255.0413818359375,173.21591186523438,-538.9233095460571,0.23333196341991425,0.22602133452892303
-478.21246316355507,109.95496309685194,0.004744532800384584,2048.52587890625,-40.12782287597656,0.96489417552948,0.0015,12.23258379566226,365,173.20962524414062,0.20292502045631408,13825.300865411758,6639.0,-268.28192138671875,0.12263714522123337,6639.0,152.3194122314453,0.14998936653137207,730000,0.9677119255065918,nan,52.80174421565895,-523.5154739525169,0.8862250447273254,-257.5321044921875,176.589599609375,-538.8301010559292,0.23284728825092316,0.19944965839385986
-478.2980125537134,109.92670471613097,0.004651046760498563,2064.0107421875,-30.452865600585938,0.9027599692344666,0.0015,12.237714668524433,366,186.4480438232422,0.19292992010712623,13866.590421915054,6658.0,-282.3442077636719,0.12263325601816177,6658.0,151.9336700439453,0.35127103328704834,732000,0.9456742405891418,nan,52.788751793168394,-525.8972905463534,0.8864246010780334,-275.8206481933594,186.46612548828125,-511.768896573252,0.23271723091602325,0.20873643457889557
-478.9461344562667,109.98336580248764,0.0051376491579688205,2438.20947265625,-35.1408576965332,0.9541144967079163,0.0015,12.259229433247024,367,192.98098754882812,0.18388341955840587,13907.631647348404,6673.0,-297.3249206542969,0.1226244568824768,6673.0,151.5692901611328,0.15902552008628845,734000,0.9814833998680115,nan,52.7767788658641,-532.4846743348365,0.8867058157920837,-285.26025390625,196.51409912109375,-572.1125067339148,0.2322123497724533,0.029242316260933876
-479.3072683588393,109.97952779438135,0.004937179857656728,1696.41357421875,-27.506792068481445,0.9318737387657166,0.0015,12.251834065077812,368,190.87246704101562,0.1885537737607956,13949.01986670494,6692.0,-287.35052490234375,0.12261854857206345,6692.0,151.27978515625,0.30026161670684814,736000,0.9478215575218201,nan,52.76356382262857,-534.667012973859,0.886996865272522,-280.641357421875,193.6002197265625,-609.2088962882665,0.23156392574310303,0.2754322290420532
-479.9834097986672,110.03011778738632,0.005789231667235706,1526.525146484375,-36.6219367980957,0.9286513924598694,0.0015,12.248240384531334,369,192.31809997558594,0.1971810983121395,13990.161569356918,6707.0,-308.1894836425781,0.12260294705629349,6707.0,150.98460388183594,0.3099754750728607,738000,0.9248331189155579,nan,52.75135646871042,-535.2804326918157,0.8872533440589905,-302.7117919921875,192.59121704101562,-585.4319986779853,0.2310813069343567,0.30479949712753296
-479.87043613061405,110.11502976190476,0.004559402764923599,1437.580322265625,-23.992351531982422,0.847688615322113,0.0015,12.2343345433847,370,193.44827270507812,0.2142965729534626,14031.624859809875,6720.0,-296.45391845703125,0.12258940190076828,6720.0,150.75155639648438,0.5020182132720947,740000,0.8705832362174988,nan,52.738011983170054,-534.2035539018791,0.8874447345733643,-287.3539123535156,195.56259155273438,-534.7497629686048,0.23098625242710114,0.46078675985336304
-480.38002937729186,110.06022845275182,0.004559402764923599,1224.6778564453125,-22.852890014648438,0.9388256669044495,0.0015,12.22745479677519,371,196.2882537841797,0.20447941966354846,14073.201183319092,6741.0,-297.824951171875,0.12258360534906387,6741.0,150.3140411376953,0.18197721242904663,742000,0.9271577000617981,nan,52.724322656560155,-536.9989166729335,0.8876222968101501,-291.76116943359375,196.993408203125,-607.9884316292932,0.23078031837940216,0.27071863412857056
-480.1728345288623,110.1870556872038,0.005240915906043994,1057.1416015625,-18.430213928222656,0.9563947319984436,0.0015,12.22035543874407,372,183.73448181152344,0.18530790105462075,14115.313740253448,6752.0,-290.1058349609375,0.12257304042577744,6752.0,150.16307067871094,0.23743371665477753,744000,0.9660149812698364,nan,52.70871152359105,-537.7320266085611,0.8877509832382202,-278.8657531738281,182.6753387451172,-612.5024038713589,0.23089279234409332,0.16422924399375916
-479.4781002454153,110.24357079515224,0.006268908331300615,1089.5963134765625,-16.32769775390625,0.9531909823417664,0.0015,12.212403605482264,373,191.55210876464844,0.2120724481344223,14156.341084480286,6766.0,-305.0113525390625,0.12255968898534775,6766.0,150.09324645996094,0.2071453332901001,746000,0.9888915419578552,nan,52.69723267814209,-536.754015629783,0.8878722190856934,-293.7216491699219,190.9145965576172,-584.9794411440112,0.2309209108352661,0.07529449462890625
-479.94938091691154,110.21455938697318,0.005346258315755478,2077.406005859375,-14.648698806762695,0.9658104181289673,0.0015,12.227065624857199,374,191.61709594726562,0.19659876480698585,14197.643320560455,6786.0,-299.04620361328125,0.12256565690040588,6786.0,149.6202850341797,0.21417567133903503,748000,0.9457480311393738,nan,52.68480008346008,-538.8384043514232,0.8880966305732727,-291.12420654296875,190.7626953125,-521.5568771882724,0.2307150661945343,0.292763888835907
-481.0351061163835,110.23416139938263,0.005905595223747144,1290.8087158203125,-23.118722915649414,0.8755448460578918,0.0015,12.248504040460597,375,201.6937713623047,0.2058862940967083,14238.919419527054,6803.0,-281.7646484375,0.1225622370839119,6803.0,149.00099182128906,0.44941291213035583,750000,0.9167736768722534,nan,52.672536300153546,-544.9876526926148,0.8883323073387146,-272.53106689453125,202.41966247558594,-559.7464016511044,0.23050691187381744,0.34946322441101074
-481.8840506585781,110.2203166226913,0.006024297687744462,1699.65234375,-21.798837661743164,0.882810652256012,0.0015,12.238536328173112,376,192.3369903564453,0.19230241946876048,14280.031656742096,6822.0,-289.28411865234375,0.1225506067276001,6822.0,148.42141723632812,0.4064340591430664,752000,0.8477012515068054,nan,52.660947683890804,-546.8770902674423,0.888516902923584,-281.47833251953125,192.83187866210938,-612.7749133974826,0.23044410347938538,0.49710172414779663
-481.6589981268679,110.21254202601959,0.005675160932492604,995.7664794921875,-4.798308849334717,0.795202910900116,0.0015,12.239832666143716,377,183.24441528320312,0.18861277982592584,14321.206083774567,6841.0,-276.5198974609375,0.12253681570291519,6841.0,148.3566131591797,0.5897313356399536,754000,0.7818673849105835,nan,52.64919697330912,-548.7869895977086,0.8886248469352722,-265.3399658203125,182.71861267089844,-567.8742815357912,0.23059742152690887,0.5969475507736206
-482.8585451341967,110.25335472578763,0.004937179857656728,1614.8135986328125,-19.532312393188477,0.9559915661811829,0.0015,12.25895577927606,378,169.40765380859375,0.19950966358184816,14362.483492851257,6856.0,-252.09080505371094,0.1225099042057991,6856.0,147.6473388671875,0.2588944137096405,756000,0.9470792412757874,nan,52.637136215076545,-554.7193090743625,0.8886491060256958,-241.22752380371094,168.93319702148438,-664.3945294582752,0.23104575276374817,0.26584592461586
-482.87104798890084,110.27954016298021,0.004651046760498563,2334.582275390625,-23.93084716796875,0.91126948595047,0.0015,12.270696347642373,379,163.25755310058594,0.20627377972006797,14403.788626194,6872.0,-240.79383850097656,0.12251108139753342,6872.0,147.33218383789062,0.38368678092956543,758000,0.9453607201576233,nan,52.625043290453426,-555.7894206312926,0.8887729048728943,-230.68173217773438,165.0450439453125,-708.5086617299971,0.23113718628883362,0.26228320598602295
-482.552456727836,110.31465079134601,0.005563337841870996,1506.4903564453125,-11.921422004699707,0.9339178204536438,0.0015,12.287129772551696,380,162.2538604736328,0.19201921585947276,14445.012102127075,6887.0,-275.4747314453125,0.1225120946764946,6887.0,147.0846710205078,0.33367806673049927,760000,0.9486682415008545,nan,52.61331694475268,-556.619632487575,0.8889598250389099,-265.95391845703125,161.1183319091797,-659.3234876003463,0.23115113377571106,0.256409615278244
-482.9728539796761,110.47310424822386,0.005563337841870997,3202.8671875,-22.483684539794922,0.864818811416626,0.0015,12.276403393498368,381,154.07070922851562,0.21635470956563949,14487.043261766434,6897.0,-235.89111328125,0.12248639017343521,6897.0,146.71728515625,0.468718558549881,762000,0.8510061502456665,nan,52.598724683251056,-558.965282982927,0.8890273571014404,-225.6613311767578,154.2099151611328,-671.6286556411459,0.23150882124900818,0.4800530672073364
-482.5993621781096,110.54131095355231,0.005240915906043994,1415.826904296875,-12.896783828735352,0.9749704599380493,0.0015,12.268633101706383,382,152.08291625976562,0.19770213603973388,14528.903219938278,6911.0,-260.3945007324219,0.12247738987207413,6911.0,146.53619384765625,0.12177655100822449,764000,0.9644449949264526,nan,52.584836476269516,-560.2067177374014,0.8891432285308838,-250.4031982421875,151.0877227783203,-583.3702026843293,0.23168180882930756,0.18259096145629883
-482.7519478811048,110.48485285631853,0.005789231667235706,8632.2431640625,-17.78760528564453,0.8459147810935974,0.0015,12.287279223042503,383,152.5823974609375,0.1965598390996456,14570.142158269882,6932.0,-265.02996826171875,0.1224905326962471,6932.0,146.2362060546875,0.5131950378417969,766000,0.7278985977172852,nan,52.57326879032716,-561.5817133786522,0.889330267906189,-256.21575927734375,154.12322998046875,-570.8303696726481,0.231601282954216,0.671332061290741
-483.62715408797527,110.57955363570915,0.0054537181079021635,1297.3896484375,-20.436416625976562,0.8309932351112366,0.0015,12.272733142618119,384,164.09033203125,0.22632807940244676,14611.737866163254,6945.0,-256.6221923828125,0.12247827649116516,6945.0,145.80702209472656,0.5205384492874146,768000,0.8756744265556335,nan,52.56048301950966,-567.5356167709789,0.8894184231758118,-247.7028350830078,166.64505004882812,-592.9286531251646,0.23186013102531433,0.44986316561698914
-483.6058505116419,110.64750682569334,0.006024297687744462,1454.818115234375,-25.892702102661133,0.74721759557724,0.0015,12.258449790309598,385,166.2453155517578,0.19513149820268155,14653.192461967468,6959.0,-272.2089538574219,0.1224675178527832,6959.0,145.61338806152344,0.6397466659545898,770000,0.8072178959846497,nan,52.548275879030726,-568.1240678810949,0.889581024646759,-262.6278381347656,167.63088989257812,-543.2061736720465,0.23178403079509735,0.5659903883934021
-483.499621523714,110.60008597220232,0.005905595223747143,1159.8963623046875,-19.746410369873047,0.8695581555366516,0.0015,12.259781567120791,386,169.5359649658203,0.18941581025719642,14694.78998875618,6979.0,-264.1144714355469,0.12245775014162064,6979.0,145.12039184570312,0.4479879140853882,772000,0.7545792460441589,nan,52.535626612609036,-566.6294574442658,0.8896499276161194,-257.5131530761719,169.85853576660156,-520.4408591851508,0.23205670714378357,0.6239748001098633
-483.2814121992913,110.60054308989567,0.005240915906043994,1621.759033203125,-24.98699378967285,0.9439224600791931,0.0015,12.246529096541657,387,175.84555053710938,0.20360392689704895,14736.341158628464,6997.0,-261.152099609375,0.1224522814154625,6997.0,145.01258850097656,0.26697471737861633,774000,0.8626065254211426,nan,52.52321398292312,-569.731814229994,0.8897714018821716,-253.54315185546875,174.48890686035156,-504.56267260615545,0.23212853074073792,0.4523574411869049
-483.57539045661315,110.62831479897348,0.0051376491579688205,1217.0433349609375,-14.958619117736816,0.9489428400993347,0.0015,12.239315947744545,388,167.39865112304688,0.21246873810887337,14777.57339477539,7014.0,-256.0848388671875,0.12244278192520142,7014.0,144.50318908691406,0.275265634059906,776000,0.9506142139434814,nan,52.51200445902402,-569.0174168337646,0.8898895382881165,-248.99295043945312,165.89381408691406,-553.6854056544256,0.23225076496601105,0.21330176293849945
-484.1143420877992,110.72573299174495,0.005675160932492604,1527.9666748046875,-15.167187690734863,0.8972952961921692,0.0015,12.255310286921468,389,170.59925842285156,0.2004196847230196,14819.395911216736,7026.0,-283.9359436035156,0.12243203073740005,7026.0,144.02171325683594,0.3864584267139435,778000,0.9192996025085449,nan,52.49876612117065,-572.7066632566072,0.8899257779121399,-279.1647644042969,173.13685607910156,-573.6802477328198,0.23249758780002594,0.3400900959968567
-483.33368876485684,110.74456907567797,0.00513764915796882,1620.65283203125,-12.344071388244629,0.8405919671058655,0.0015,12.250088849994615,390,167.71253967285156,0.20963383480906486,14860.700831651688,7043.0,-286.1143798828125,0.12243914604187012,7043.0,143.7757568359375,0.4917204976081848,780000,0.8871591091156006,nan,52.487430359857875,-570.1870880917209,0.8900202512741089,-280.1241455078125,167.56930541992188,-467.2142306189737,0.23259691894054413,0.39105522632598877
-482.6195946550489,110.75619776172262,0.006145386071268124,2295.525634765625,-26.989295959472656,0.9465359449386597,0.0015,12.252297767789498,391,165.390625,0.20253757655620575,14902.071854352951,7059.0,-254.05859375,0.12244018167257309,7059.0,143.63565063476562,0.22513127326965332,782000,0.9647644758224487,nan,52.47592466624531,-568.7832805523173,0.890016496181488,-247.66201782226562,164.91468811035156,-413.9860495947427,0.23293086886405945,0.04120268300175667
-481.26655920251574,110.82131750070681,0.006654572515946092,1570.294189453125,-20.0360164642334,0.9633156061172485,0.002,12.246727484139345,392,166.77720642089844,0.19944093152880668,14943.486255168915,7074.0,-276.2336120605469,0.12243619561195374,7074.0,143.72872924804688,0.0278646107763052,784000,0.9739006757736206,nan,52.464330385342066,-563.7753312778813,0.8900250196456909,-271.507568359375,169.68869018554688,-322.97471049738857,0.23322001099586487,0.10002347826957703
-481.460570633037,110.78347899633494,0.006024297687744461,1328.57421875,-20.36603546142578,0.9703291654586792,0.002,12.256439316088649,393,178.18240356445312,0.20135016828775407,14984.896942853928,7094.0,-289.68646240234375,0.12242412567138672,7094.0,143.41831970214844,0.19190512597560883,786000,0.9259486198425293,nan,52.45281318900439,-565.8749371580902,0.8901573419570923,-280.1702575683594,177.08837890625,-340.6031713523073,0.23325388133525848,0.30487170815467834
-480.6725225554061,110.71856119151327,0.005905595223747143,1854.3026123046875,-7.612053394317627,0.737147867679596,0.002,12.248161849621965,394,176.31544494628906,0.18838252045214177,15026.381052017212,7117.0,-264.271240234375,0.12244057655334473,7117.0,143.46812438964844,0.6491227746009827,788000,0.8050184845924377,nan,52.44110323518085,-562.3628959258743,0.8903953433036804,-257.3004455566406,176.02365112304688,-270.6249362404567,0.23285417258739471,0.5617400407791138
-480.8128024029003,110.7897615708275,0.005453718107902163,2004.0390625,-8.087121963500977,0.7922210097312927,0.002,12.240573422975318,395,183.42071533203125,0.1884401509165764,15067.851119041443,7130.0,-290.8932800292969,0.12241494655609131,7130.0,143.2474822998047,0.6031613945960999,790000,0.8177956342697144,nan,52.429506620334635,-560.0224588971402,0.8904708027839661,-285.5618591308594,184.5216827392578,-241.78483165685972,0.2331012636423111,0.5475098490715027
-480.84033461963736,110.82465715085362,0.006268908331300614,4116.65234375,-27.62368392944336,0.8700827360153198,0.002,12.233339639403335,396,169.34169006347656,0.1933630709350109,15109.134588718414,7146.0,-286.69757080078125,0.12240025401115417,7146.0,143.178466796875,0.43838930130004883,792000,0.9420523047447205,nan,52.41862102356048,-561.5716821515563,0.8906057476997375,-275.71270751953125,168.1459503173828,-309.54292593806366,0.23312951624393463,0.2757852375507355
-480.18945088157335,110.76754569554905,0.0073507880362673585,1383.9061279296875,-10.065252304077148,0.7519972920417786,0.002,12.210161762263477,397,162.1575469970703,0.20114342600107193,15151.008872270584,7167.0,-290.6796569824219,0.12240905314683914,7167.0,143.10414123535156,0.6473338007926941,794000,0.7978703379631042,nan,52.40575110830942,-560.4152798274292,0.8907868266105652,-280.9874572753906,163.8943634033203,-369.89934454352306,0.23302367329597473,0.5896248817443848
-480.53434779205094,110.86350974930362,0.005675160932492603,1411.9207763671875,-1.3256758451461792,0.9161595106124878,0.002,12.195455976005265,398,170.018310546875,0.19713752061128617,15192.431770563126,7180.0,-281.217529296875,0.12239297479391098,7180.0,142.85438537597656,0.36801809072494507,796000,0.8772847056388855,nan,52.39450879366992,-561.1377277124831,0.8908802270889282,-272.9518737792969,170.44488525390625,-407.165125063674,0.23317834734916687,0.44115012884140015
-481.24984598895406,110.84303375468815,0.006024297687744461,6011.0439453125,4.085938930511475,0.907408595085144,0.002,12.222095602945837,399,185.7565155029297,0.19591403990983963,15234.241904497147,7199.0,-297.9318542480469,0.12240950018167496,7199.0,142.33453369140625,0.38157176971435547,798000,0.9364124536514282,nan,52.38199609817345,-565.3100412491614,0.8909618258476257,-294.62799072265625,189.8153839111328,-485.287017998127,0.23344194889068604,0.2832660973072052
-480.7718289538693,110.78545706371192,0.005563337841870996,1103.18310546875,-11.963409423828125,0.9649289846420288,0.0015,12.25228438353721,400,171.0987548828125,0.19207947835326195,15275.649052143097,7220.0,-295.48638916015625,0.12242350727319717,7220.0,142.12411499023438,0.16870829463005066,800000,0.9693912863731384,nan,52.370933455542044,-560.885653889986,0.891171932220459,-285.1583557128906,171.48440551757812,-482.97954495525795,0.23318520188331604,0.12575313448905945
-480.2023725230334,110.76115485564304,0.005240915906043993,1201.3782958984375,5.835386753082275,0.959172785282135,0.0015,12.255891037573958,401,153.93508911132812,0.21230171352624894,15317.699315309525,7239.0,-273.8072509765625,0.12242712825536728,7239.0,141.81790161132812,0.08163252472877502,802000,0.9729480147361755,nan,52.35773228675588,-555.6695495909773,0.8914176821708679,-267.7244567871094,154.97181701660156,-448.75432012103903,0.23279111087322235,-0.023225706070661545
-480.4876252097981,110.75475337558557,0.006268908331300614,1794.41015625,-4.296046257019043,0.9249531030654907,0.0015,12.261452378970569,402,157.46682739257812,0.22114946030080318,15358.771461725235,7258.0,-290.6363525390625,0.12241870164871216,7258.0,141.61541748046875,0.348266065120697,804000,0.9089292287826538,nan,52.347936942977825,-554.8776168015728,0.8916088342666626,-280.43402099609375,159.4295196533203,-484.794776798774,0.23263411223888397,0.36783385276794434
-480.21533144362144,110.75635564106088,0.006788329423516608,2599.202392578125,6.358368396759033,0.8960968255996704,0.0015,12.257666752367335,403,160.22145080566406,0.20838160268962383,15400.513194561005,7277.0,-298.223388671875,0.12241724133491516,7277.0,141.34207153320312,0.4187788963317871,806000,0.8779809474945068,nan,52.335918278661964,-551.5708266676448,0.8918430805206299,-290.3211975097656,160.9567108154297,-453.92791120675315,0.23228807747364044,0.45743560791015625
-480.756544859832,110.7807486631016,0.006145386071268124,876.49072265625,-2.7001068592071533,0.9044291377067566,0.0015,12.27392444728981,404,160.0044403076172,0.21700285583734513,15441.867068052292,7293.0,-289.01092529296875,0.1224125325679779,7293.0,140.87319946289062,0.4147660732269287,808000,0.9206158518791199,nan,52.32527883054198,-553.7587710961388,0.8919382691383362,-283.24554443359375,161.25868225097656,-415.97357962146526,0.23253250122070312,0.35519644618034363
-481.34657912782956,110.81130268199233,0.005036417172795627,3597.8916015625,15.547778129577637,0.8998354077339172,0.0015,12.283546918521711,405,167.18276977539062,0.19340803630650044,15483.273175477982,7308.0,-295.3263854980469,0.1223994567990303,7308.0,140.3810272216797,0.38657307624816895,810000,0.9402365684509277,nan,52.314519728480775,-557.3418936523649,0.8920933604240417,-288.52630615234375,168.2994384765625,-509.66076772835436,0.23249594867229462,0.26972833275794983
-481.40807308933404,110.76661662344752,0.005453718107902163,2666.0576171875,-1.1967893838882446,0.9334229230880737,0.0015,12.2961304951319,406,164.70849609375,0.20338604256510734,15525.361015796661,7327.0,-274.34490966796875,0.12240322679281235,7327.0,139.91867065429688,0.33313649892807007,812000,0.8410935997962952,nan,52.30152130915414,-556.519318772186,0.8922524452209473,-264.10699462890625,164.01856994628906,-517.1996536326135,0.23239293694496155,0.5113241672515869
-480.84992229181336,110.8563061836012,0.005453718107902163,1345.9520263671875,11.740450859069824,0.9291679859161377,0.0015,12.261129106341007,407,153.50099182128906,0.20781136363744734,15567.210143566132,7342.0,-293.2330017089844,0.12239933758974075,7342.0,139.6268768310547,0.28796422481536865,814000,0.9351669549942017,nan,52.28939498426589,-552.0141168953674,0.8923409581184387,-287.21759033203125,154.8890838623047,-482.05520417193276,0.2325635552406311,0.2123786211013794
-480.7732828575912,110.84186931123489,0.005240915906043993,1647.6719970703125,15.25316047668457,0.9565889835357666,0.0015,12.223731837799711,408,163.27822875976562,0.19602699026465417,15608.765518903732,7361.0,-281.12481689453125,0.12239042669534683,7361.0,139.30242919921875,0.20683327317237854,816000,0.9459215402603149,nan,52.278317526888635,-551.6506755902222,0.8924474716186523,-275.3546142578125,164.4778594970703,-510.54117311962926,0.23265701532363892,0.2148289978504181
-480.2768267211794,110.85241902696842,0.005453718107902163,1995.6640625,15.004746437072754,0.9253789186477661,0.0015,12.221304357496043,409,153.50538635253906,0.208763959556818,15650.380342006683,7379.0,-286.75634765625,0.12239746004343033,7379.0,139.12196350097656,0.3122807741165161,818000,0.9426570534706116,nan,52.26710035949941,-549.6198733637042,0.8926123380661011,-278.2296447753906,151.86964416503906,-470.8878393647075,0.23249761760234833,0.19139552116394043
-479.9867164771758,110.85129106394484,0.005789231667235705,1203.6326904296875,15.044153213500977,0.9438301920890808,0.0015,12.231842185228828,410,151.16014099121094,0.20094915121793747,15692.26584815979,7397.0,-298.656005859375,0.12240099906921387,7397.0,138.8592071533203,0.291008323431015,820000,0.9201498627662659,nan,52.255041300881366,-547.9101803161227,0.8927283883094788,-293.1651306152344,151.02737426757812,-405.9616673980492,0.23246349394321442,0.35972511768341064
-479.99117274677917,110.8684565569347,0.006654572515946092,2527.42919921875,18.977819442749023,0.9218394160270691,0.0015,12.209459690489796,411,158.79464721679688,0.2136603432893753,15734.367971420288,7412.0,-287.7210693359375,0.12238768488168716,7412.0,138.62913513183594,0.29204532504081726,822000,0.8866050243377686,nan,52.24232720965155,-547.4711098368516,0.8928609490394592,-281.0054931640625,162.25454711914062,-387.15040040006954,0.2324262112379074,0.38964709639549255
-479.52657407352706,110.86665769644779,0.0063949133887597565,1550.536376953125,7.989591121673584,0.9132063984870911,0.0015,12.190919895432987,412,138.07980346679688,0.1998471051454544,15775.565678358078,7432.0,-291.4662780761719,0.12240203469991684,7432.0,138.4017333984375,0.33680930733680725,824000,0.9450924396514893,nan,52.2326753157521,-546.4007113021114,0.8931270837783813,-286.67901611328125,140.61265563964844,-386.86535886433643,0.23194408416748047,0.25686436891555786
-478.94990506763736,110.86788399570355,0.005905595223747143,1726.9593505859375,17.341279983520508,0.9836195111274719,0.0015,12.19576774207293,413,152.78665161132812,0.19709523484110833,15817.216967344284,7448.0,-280.53900146484375,0.12239306420087814,7448.0,138.15667724609375,-0.07300977408885956,826000,0.9873340129852295,nan,52.22157612842594,-541.1553035606165,0.8931351900100708,-274.4437561035156,153.42808532714844,-346.06154332115767,0.23234225809574127,0.02720903977751732
-478.81379458231794,110.81595502610092,0.005675160932492603,613.4666137695312,11.679452896118164,0.9182642102241516,0.0015,12.165019234811112,414,167.29881286621094,0.21420276567339896,15858.664984226227,7471.0,-283.967041015625,0.12239968031644821,7471.0,137.88108825683594,0.3045336604118347,828000,0.9136404991149902,nan,52.211204462895694,-540.9946186458972,0.8932422995567322,-276.42864990234375,171.26646423339844,-366.9516059711616,0.23244236409664154,0.33845916390419006
-477.8283969963688,110.7808036310239,0.006024297687744461,1520.8599853515625,15.018806457519531,0.9349492192268372,0.0015,12.16953626014377,415,160.07528686523438,0.21545113772153854,15900.174795627594,7491.0,-275.7995910644531,0.12239358574151993,7491.0,137.9033966064453,0.28892073035240173,830000,0.9788229465484619,nan,52.20068399677233,-537.6780087487045,0.8933154940605164,-268.179931640625,162.05564880371094,-310.8915219060998,0.2326451987028122,0.1309013068675995
-477.0559768422298,110.84399147348788,0.006145386071268124,1633.8128662109375,22.71575164794922,0.7820405960083008,0.0015,12.132632977518806,416,167.45091247558594,0.1950433972477913,15942.314256429672,7506.0,-287.0323486328125,0.12237779051065445,7506.0,137.8139190673828,0.5874351859092712,832000,0.8982644081115723,nan,52.18815704027709,-534.3878608952114,0.893340528011322,-278.2518310546875,170.72633361816406,-272.8959215365368,0.23289614915847778,0.397705078125
