reference_action_mean,train/loss_actor,reference_action_std,total/epochs,total/steps,rollout/actions_mean,rollout/actions_std,reference_actor_Q_mean,total/duration,rollout/return_history,obs_rms_mean,obs_rms_std,total/episodes,reference_Q_std,rollout/episode_steps,reference_actor_Q_std,param_noise_stddev,rollout/episodes,train/param_noise_distance,rollout/return,reference_Q_mean,train/loss_critic,reference_perturbed_action_mean,total/steps_per_second,rollout/Q_mean,reference_perturbed_action_std,AI_distance,AI_return,AI_success_rate
0.23782534897327423,-2352.901611328125,0.9214327931404114,1148,2296000,0.26301074028015137,0.8507486581802368,1329.63232421875,33844.902645111084,6350.872715133432,0.39323630928993225,0.2644630968570709,7380.0,1527.7093505859375,311.0848238482385,1529.4925537109375,0.005675160932492605,7380.0,0.20181673601269723,5282.972262167061,1296.7059326171875,5083.46142578125,0.26665979623794556,67.83887145651632,2245.24462890625,0.8923137187957764,3.9665474228941333,6338.635980214814,0.156
0.19812098145484924,-2370.796630859375,0.9307286143302917,1149,2298000,0.2630392909049988,0.8507348895072937,1298.53125,33875.96969008446,6345.270793900155,0.3932494819164276,0.26448485255241394,7388.0,1529.0960693359375,311.0318083378452,1534.7569580078125,0.006145386071268126,7388.0,0.2013174709677696,5285.238848209522,1265.1473388671875,5171.775390625,0.21615539491176605,67.83569654310524,2245.647705078125,0.9241611361503601,3.9620938397440133,6346.650128982814,0.156
0.26692041754722595,-2380.458740234375,0.8991020917892456,1150,2300000,0.263002872467041,0.8507369160652161,1353.0650634765625,33907.41987109184,6484.641732624327,0.39325639605522156,0.26447156071662903,7394.0,1534.3424072265625,311.0187990262375,1537.7325439453125,0.006145386071268126,7394.0,0.19898950695991516,5288.285702962882,1317.7294921875,6505.5810546875,0.34897899627685547,67.83176097574122,2246.150146484375,0.8822546005249023,3.955427249436385,6361.2675956661515,0.158
0.20732571184635162,-2353.30712890625,0.9304205179214478,1151,2302000,0.26297950744628906,0.850732147693634,1404.4827880859375,33939.288655757904,6670.3908260028165,0.3932710587978363,0.2644672393798828,7401.0,1533.8270263671875,311.01661937576006,1536.5125732421875,0.0059055952237471445,7401.0,0.20067573711276054,5291.1095288020615,1370.631591796875,5424.10107421875,0.24754926562309265,67.82699612089421,2246.729736328125,0.9163095355033875,3.9491388739031246,6373.7006452525575,0.158
0.2590978145599365,-2374.638916015625,0.8998606204986572,1152,2304000,0.2630387246608734,0.850680410861969,1382.862060546875,33971.503137111664,6763.264176353065,0.39330652356147766,0.2644873261451721,7409.0,1575.2298583984375,310.9727358617897,1576.8717041015625,0.006024297687744463,7409.0,0.19974591940641404,5293.915207553568,1344.7056884765625,7665.1533203125,0.29213473200798035,67.82155004154141,2247.51953125,0.8965721130371094,3.9490592766393737,6375.403742282523,0.1575
0.27373960614204407,-2432.076171875,0.88797926902771,1153,2306000,0.26312312483787537,0.8506208062171936,1442.6943359375,34003.240443468094,6831.180619051342,0.39330869913101196,0.2644762396812439,7416.0,1537.8741455078125,310.93675836030206,1541.5714111328125,0.0062689083313006155,7416.0,0.20394003063440322,5297.013872794194,1403.24462890625,5022.6171875,0.2657523453235626,67.81706595975251,2248.243408203125,0.8955915570259094,3.9446407798566914,6388.370006233449,0.158
0.2701387107372284,-2409.6611328125,0.8788045644760132,1154,2308000,0.26319387555122375,0.8505738973617554,1396.525146484375,34034.98006129265,6883.494096658281,0.39328786730766296,0.264465868473053,7423.0,1555.6407470703125,310.9156675198707,1562.23193359375,0.005563337841870998,7423.0,0.19881589591503143,5298.137823600367,1355.955322265625,4491.34716796875,0.2033909559249878,67.81258563523726,2248.6142578125,0.8905110955238342,3.9344097151851467,6389.568914568158,0.158
0.2914687991142273,-2381.128173828125,0.8822277188301086,1155,2310000,0.2632055878639221,0.8505570888519287,1418.41943359375,34066.51038098335,6939.983536933522,0.3932775855064392,0.264472097158432,7430.0,1537.1339111328125,310.89407806191116,1541.4195556640625,0.006394913388759758,7430.0,0.20261438965797424,5301.071666738026,1363.549560546875,5398.45751953125,0.27745649218559265,67.80853025936848,2249.3134765625,0.8923357725143433,3.942073637231054,6401.413260997339,0.157
0.239481121301651,-2355.468505859375,0.8992350697517395,1156,2312000,0.2632303535938263,0.8505238890647888,1525.6240234375,34097.687958717346,6854.622711155902,0.3932419419288635,0.26445427536964417,7437.0,1522.2518310546875,310.8730670969477,1530.0667724609375,0.0059055952237471445,7437.0,0.19532875329256058,5301.529427936646,1486.30712890625,5849.49267578125,0.21801906824111938,67.80518382358294,2249.28759765625,0.9013117551803589,3.9265716657104623,6411.665216099336,0.1575
0.17191848158836365,-2366.109619140625,0.9135432839393616,1157,2314000,0.2631947696208954,0.8505078554153442,1469.933837890625,34129.2230887413,7089.606006307787,0.39321449398994446,0.2644426226615906,7444.0,1520.961181640625,310.82710908113916,1522.6932373046875,0.006145386071268126,7444.0,0.20009472221136093,5302.246842464948,1423.55615234375,6540.763671875,0.18538892269134521,67.80113318088839,2249.623291015625,0.9152022004127502,3.9273847200136283,6402.3640618776135,0.1585
0.20920592546463013,-2320.335693359375,0.9157854318618774,1158,2316000,0.2631339430809021,0.8504939675331116,1486.7152099609375,34160.758281469345,7043.998653946074,0.39320632815361023,0.2644300162792206,7450.0,1498.98193359375,310.8539597315436,1498.6109619140625,0.006145386071268126,7450.0,0.1991193935275078,5303.896447480621,1440.6209716796875,5302.73681640625,0.18590369820594788,67.79708989236121,2249.534423828125,0.9204627871513367,3.9281410308230096,6399.425340117597,0.1585
0.2579328119754791,-2388.418701171875,0.9045642614364624,1159,2318000,0.2631005048751831,0.8504824042320251,1488.015869140625,34192.019891262054,7150.207518234963,0.393160343170166,0.2644370198249817,7456.0,1454.6748046875,310.8804989270386,1453.177001953125,0.006394913388759758,7456.0,0.20135476171970368,5303.896475819736,1443.0657958984375,7332.55517578125,0.232148677110672,67.79359649917544,2249.428466796875,0.9033316969871521,3.9249724983395566,6400.537891568188,0.158
0.23493355512619019,-2366.43798828125,0.9172893762588501,1160,2320000,0.2631906569004059,0.8504279255867004,1513.9744873046875,34223.801216602325,7157.392891588806,0.3931872844696045,0.2644527554512024,7463.0,1449.0447998046875,310.86158381347985,1449.4578857421875,0.005675160932492605,7463.0,0.2033495180308819,5305.274669744021,1469.177490234375,6011.181640625,0.21650201082229614,67.78908004159817,2249.955078125,0.9061487913131714,3.914099380795234,6415.91519833795,0.1575
0.2757346034049988,-2384.984619140625,0.8958889245986938,1161,2322000,0.2631945013999939,0.8503777384757996,1521.25244140625,34255.48182582855,6963.593462638869,0.3931712806224823,0.26442503929138184,7469.0,1420.383056640625,310.8657116079797,1419.53564453125,0.006145386071268126,7469.0,0.20958114713430404,5304.727726099494,1475.48876953125,6950.93603515625,0.22749194502830505,67.78477126102537,2249.731201171875,0.901236355304718,3.909146046981971,6407.166441454728,0.1585
0.29744216799736023,-2400.197509765625,0.8736580014228821,1162,2324000,0.2633019685745239,0.8503078818321228,1507.626708984375,34287.10629892349,7166.786989603623,0.39319488406181335,0.26443105936050415,7476.0,1444.4136962890625,310.83667736757627,1442.36572265625,0.006145386071268126,7476.0,0.20033110186457634,5306.769895598762,1454.965576171875,5964.8154296875,0.28644490242004395,67.78058141561414,2250.293212890625,0.9007634520530701,3.905326421594704,6410.671721091496,0.1585
0.26909148693084717,-2404.906494140625,0.8923643231391907,1163,2326000,0.26322317123413086,0.8503139615058899,1513.3179931640625,34318.83772230148,7132.748982432698,0.39316460490226746,0.26442140340805054,7484.0,1443.1588134765625,310.7886157135222,1444.8499755859375,0.006145386071268126,7484.0,0.19968048214912415,5308.867135191474,1461.1915283203125,4686.75390625,0.2548312842845917,67.77618807552129,2250.425537109375,0.8909074068069458,3.89842097545844,6424.260809900015,0.1585
0.2187487781047821,-2370.178955078125,0.9099377393722534,1164,2328000,0.26316139101982117,0.8502970933914185,1594.15087890625,34350.637223005295,7165.298865029235,0.3931494355201721,0.264423131942749,7491.0,1440.0234375,310.7614470698171,1440.614990234375,0.006024297687744463,7491.0,0.19693488195538522,5311.586498163939,1541.92138671875,4175.8798828125,0.2639230191707611,67.77166853955457,2251.005859375,0.8941068053245544,3.891397158451597,6433.0768994991495,0.1585
0.3112146556377411,-2396.69775390625,0.8750535249710083,1165,2330000,0.2631443738937378,0.8502649068832397,1558.8145751953125,34382.51006793976,6835.402970069522,0.3931131362915039,0.2643984854221344,7498.0,1413.3624267578125,310.737129901307,1414.0052490234375,0.0059055952237471445,7498.0,0.21274602741003037,5310.9850952037095,1514.480712890625,5122.4423828125,0.3227517604827881,67.7670128037751,2250.830322265625,0.8701175451278687,3.897892962673546,6421.775369864629,0.158
0.21330046653747559,-2411.987548828125,0.8814128637313843,1166,2332000,0.26310276985168457,0.8502446413040161,1585.64208984375,34413.744629859924,6742.328731385657,0.3930805027484894,0.26437583565711975,7505.0,1390.166015625,310.6931379080613,1392.57470703125,0.006024297687744463,7505.0,0.20110042989253998,5311.650185224326,1544.6817626953125,5043.83203125,0.2830151915550232,67.7636225026376,2250.798095703125,0.8540875911712646,3.8910284077671506,6427.251420569338,0.159
0.28338855504989624,-2304.091064453125,0.8744288682937622,1167,2334000,0.26306602358818054,0.8502311706542969,1599.525146484375,34445.23150086403,6676.650872798062,0.39306575059890747,0.26437023282051086,7513.0,1421.232666015625,310.64674564088915,1423.499267578125,0.006145386071268126,7513.0,0.1943013437092304,5313.173201832047,1561.021240234375,11788.5185546875,0.333016574382782,67.75974201077597,2251.33203125,0.8470427989959717,3.8805011813133086,6438.194498720241,0.159
0.20331202447414398,-2417.046142578125,0.8819740414619446,1168,2336000,0.2630005478858948,0.8502153754234314,1643.345703125,34476.55091238022,6307.786762112842,0.3930361568927765,0.26436471939086914,7518.0,1379.2894287109375,310.68183027400903,1379.3907470703125,0.006394913388759758,7518.0,0.20171839699149133,5310.85482977409,1604.94873046875,4636.322265625,0.22081413865089417,67.75619771063478,2250.4677734375,0.8716920018196106,3.886197393730805,6431.692202449042,0.159
0.29764026403427124,-2329.4033203125,0.8746755719184875,1169,2338000,0.26298078894615173,0.8502019047737122,1604.764404296875,34507.64838266373,6335.282574721016,0.39303988218307495,0.2643870413303375,7527.0,1392.932373046875,310.6129932243922,1393.074462890625,0.005675160932492605,7527.0,0.20321876764297486,5313.233340527901,1565.09326171875,5365.19580078125,0.27795520424842834,67.75309560574362,2251.247314453125,0.8741288781166077,3.875908093466964,6430.439785614074,0.1585
0.3351677656173706,-2359.99658203125,0.8845998048782349,1170,2340000,0.2629691958427429,0.8501749634742737,1645.164794921875,34539.5111079216,6152.167003405801,0.3930281102657318,0.26436755061149597,7534.0,1370.8875732421875,310.57326785240247,1367.3883056640625,0.0059055952237471445,7534.0,0.2016994260251522,5312.144556540776,1608.4716796875,6417.93017578125,0.33107468485832214,67.74849802269851,2251.021240234375,0.8776035308837891,3.871391191965676,6426.382705416509,0.1585
0.3844524621963501,-2426.664794921875,0.8505083322525024,1171,2342000,0.26294711232185364,0.8501516580581665,1642.30615234375,34571.05235362053,6111.071965933548,0.3929963707923889,0.26435741782188416,7540.0,1414.5487060546875,310.5818302387268,1414.0745849609375,0.006394913388759758,7540.0,0.19402964383363724,5311.880896906861,1603.7080078125,24094.419921875,0.34223124384880066,67.74453887154317,2250.86767578125,0.8739696145057678,3.874902671903353,6429.111047612396,0.158
0.3044823706150055,-2359.0302734375,0.872717022895813,1172,2344000,0.2629423439502716,0.8501297235488892,1611.5120849609375,34602.45938849449,5916.510719993359,0.3929646909236908,0.26436159014701843,7546.0,1382.5501708984375,310.6021733368672,1380.7171630859375,0.0059055952237471445,7546.0,0.20213675901293754,5310.710085404836,1568.562255859375,4438.81640625,0.3301626145839691,67.74084968016443,2250.531494140625,0.871121883392334,3.878000914570437,6420.423186576077,0.158
0.3306521773338318,-2322.807861328125,0.8535636067390442,1173,2346000,0.26298296451568604,0.8500823974609375,1574.7052001953125,34633.789555072784,5863.710804545665,0.39298897981643677,0.26437464356422424,7553.0,1406.2969970703125,310.5607043558851,1405.8681640625,0.005563337841870998,7553.0,0.2002819761633873,5311.72174282355,1535.4730224609375,8983.70703125,0.33513641357421875,67.7373175196297,2250.7158203125,0.8576393127441406,3.8780398098795192,6419.52396882511,0.157
0.29833686351776123,-2355.01708984375,0.8771887421607971,1174,2348000,0.26302772760391235,0.850047767162323,1528.8212890625,34665.316712617874,6236.1383735149575,0.39301374554634094,0.2643917202949524,7560.0,1424.10205078125,310.55449735449736,1423.849609375,0.006024297687744463,7560.0,0.1979370605945587,5315.484258414933,1486.994384765625,4249.2158203125,0.35504138469696045,67.7334068361576,2251.6767578125,0.8724755644798279,3.877783281556546,6424.612562814077,0.157
0.28327813744544983,-2414.664794921875,0.8874571919441223,1175,2350000,0.2630094289779663,0.850034236907959,1462.272216796875,34697.32196497917,6278.4372973188965,0.3930279314517975,0.2644350230693817,7568.0,1436.2266845703125,310.50924947145876,1436.9764404296875,0.0057892316672357065,7568.0,0.2036880162358284,5317.132445716026,1421.709228515625,7965.3974609375,0.2962305545806885,67.72857001390224,2252.13427734375,0.8828697800636292,3.8870996812552754,6423.228240211455,0.156
0.2854384779930115,-2383.5107421875,0.8917938470840454,1176,2352000,0.26312077045440674,0.8499875068664551,1485.718017578125,34728.56936311722,6158.213541846913,0.39302483201026917,0.2644282281398773,7575.0,1414.7994384765625,310.4706270627063,1407.1802978515625,0.0059055952237471445,7575.0,0.203108711540699,5316.074392091498,1439.737548828125,5484.52294921875,0.30823814868927,67.72521998841376,2251.940673828125,0.8811829686164856,3.8824521948530877,6412.6109639280585,0.1565
0.23685330152511597,-2433.182861328125,0.8992218375205994,1177,2354000,0.2631988823413849,0.8499442934989929,1537.056396484375,34760.14273786545,6051.105717696657,0.3930625319480896,0.26444175839424133,7583.0,1410.4208984375,310.4198865884215,1404.749755859375,0.006145386071268126,7583.0,0.1975769518315792,5318.432713336994,1484.8525390625,4824.791015625,0.2587849497795105,67.72124089800428,2252.550048828125,0.889281690120697,3.8756990252519326,6422.606866772849,0.157
0.22504602372646332,-2455.27587890625,0.9078930020332336,1178,2356000,0.26318153738975525,0.8499135971069336,1534.052490234375,34791.89660191536,6048.976789387707,0.3930840492248535,0.264424204826355,7589.0,1407.7239990234375,310.39491369086835,1406.8236083984375,0.005563337841870998,7589.0,0.20134181246161462,5321.327646642197,1492.9400634765625,4511.8427734375,0.30303338170051575,67.71691773395008,2253.076416015625,0.8693980574607849,3.8770153836288865,6427.809635427811,0.1565
0.2588667869567871,-2310.3505859375,0.903191328048706,1179,2358000,0.2631700038909912,0.8499020338058472,1545.3848876953125,34823.02868056297,6000.321199453855,0.3930852711200714,0.2644234001636505,7597.0,1400.3077392578125,310.38172963011715,1396.8287353515625,0.006024297687744463,7597.0,0.19912336140871048,5320.847453349289,1503.666259765625,5293.2705078125,0.2646554112434387,67.71381150187419,2252.734619140625,0.9013104438781738,3.876464214153663,6419.74893564077,0.1575
0.2507914900779724,-2369.121337890625,0.9177405834197998,1180,2360000,0.26315927505493164,0.8498873114585876,1513.43798828125,34854.2098505497,6240.20115541291,0.39310067892074585,0.2644335627555847,7602.0,1467.9638671875,310.3808208366219,1465.0777587890625,0.005675160932492605,7602.0,0.20720737650990487,5323.956466327068,1485.21728515625,7003.74560546875,0.27750930190086365,67.71061544988028,2253.21240234375,0.900157630443573,3.8748464414824975,6428.00950465207,0.157
0.28417959809303284,-2396.486083984375,0.8855071067810059,1181,2362000,0.2631160020828247,0.8498663902282715,1475.175537109375,34885.48326635361,6081.76882778135,0.39307281374931335,0.26442649960517883,7609.0,1510.0196533203125,310.392955710343,1509.86669921875,0.006024297687744463,7609.0,0.20027073800563813,5322.379591758653,1443.84619140625,15416.9521484375,0.28077787160873413,67.70724607613805,2252.765625,0.9027208089828491,3.8686977821440105,6417.103295875153,0.157
0.2697291076183319,-2333.515625,0.9071480631828308,1182,2364000,0.26301372051239014,0.8498834371566772,1403.274169921875,34916.551112651825,6053.449482977336,0.3930383324623108,0.2644188404083252,7616.0,1537.7493896484375,310.3813025210084,1533.420166015625,0.0057892316672357065,7616.0,0.20418307602405547,5321.80722452712,1373.5238037109375,18482.427734375,0.2457175999879837,67.70428134133263,2252.230224609375,0.9081820249557495,3.8598352152052553,6424.067474457651,0.158
0.3217798173427582,-2381.7666015625,0.8812139630317688,1183,2366000,0.26306435465812683,0.8498350977897644,1472.770263671875,34948.22457909584,5994.82651466752,0.3930617868900299,0.26442795991897583,7622.0,1509.8656005859375,310.3971398583049,1504.1304931640625,0.005675160932492605,7622.0,0.1995985385775566,5320.134591844245,1437.8267822265625,7037.7392578125,0.35561755299568176,67.70014867694351,2251.785888671875,0.8641383647918701,3.866556260599834,6412.1381388231275,0.158
0.28628793358802795,-2369.672607421875,0.8994945287704468,1184,2368000,0.2631515562534332,0.8498069643974304,1545.629638671875,34979.58298969269,5879.496338846603,0.3930830955505371,0.2644139230251312,7630.0,1538.4376220703125,310.3293577981651,1530.4862060546875,0.0057892316672357065,7630.0,0.2071569989621639,5320.624925646973,1504.57666015625,5850.86376953125,0.2591908574104309,67.6966332245233,2251.89501953125,0.8999573588371277,3.859234243834327,6407.9414667432475,0.159
0.22744306921958923,-2373.173828125,0.9217283725738525,1185,2370000,0.26310136914253235,0.8497986197471619,1589.3468017578125,35011.33144044876,6012.735457510699,0.3930726647377014,0.26442739367485046,7637.0,1555.6375732421875,310.2985465496923,1547.727783203125,0.005563337841870998,7637.0,0.2022789666056633,5320.412818320902,1546.24951171875,17196.1171875,0.25741100311279297,67.69236994117647,2252.197998046875,0.9135295152664185,3.8664305217143307,6404.9613790808435,0.1595
0.31455594301223755,-2368.082763671875,0.9031149744987488,1186,2372000,0.26311933994293213,0.8497648239135742,1547.322021484375,35042.87034678459,6317.462886079735,0.39307552576065063,0.2644444406032562,7644.0,1572.0614013671875,310.29016221873366,1564.1414794921875,0.005675160932492605,7644.0,0.19736767202615738,5322.723692525392,1498.835693359375,4955.44482421875,0.3121814727783203,67.68851913461039,2252.6845703125,0.895319402217865,3.86317469517217,6404.525628237118,0.159
0.2613927125930786,-2394.8369140625,0.8921505212783813,1187,2374000,0.2631053030490875,0.8497521877288818,1476.162353515625,35074.000549554825,6448.830285005155,0.39310094714164734,0.2644879221916199,7651.0,1581.5703125,310.2636256698471,1569.6021728515625,0.0057892316672357065,7651.0,0.19757930755615236,5325.084732180294,1430.3680419921875,7822.7685546875,0.2594456374645233,67.68546395629602,2253.80615234375,0.9043814539909363,3.8695282108626623,6417.4195713048775,0.1585
0.27028682827949524,-2438.79052734375,0.8885878920555115,1188,2376000,0.2631226181983948,0.8497297167778015,1450.835693359375,35105.418479681015,6317.979404644974,0.3931202292442322,0.2645031809806824,7659.0,1547.108154296875,310.2188275231753,1538.204833984375,0.005563337841870998,7659.0,0.20243457347154617,5327.664049013322,1408.5172119140625,9429.810546875,0.315654456615448,67.68185946494917,2254.311767578125,0.8612884283065796,3.866361206214356,6423.446235434733,0.159
0.32583674788475037,-2410.180908203125,0.8669822216033936,1189,2378000,0.2631973326206207,0.849685788154602,1363.563720703125,35137.76367330551,6182.695162201193,0.3931407928466797,0.2644914984703064,7664.0,1550.1568603515625,310.2550887265136,1541.1607666015625,0.0057892316672357065,7664.0,0.20759451672434806,5328.9914182330085,1313.39306640625,7686.44873046875,0.3191838562488556,67.6764754328002,2254.545166015625,0.8730273246765137,3.8625555479315334,6434.904524586987,0.1595
0.2688327431678772,-2333.044677734375,0.8894019722938538,1190,2380000,0.2630975544452667,0.8496767282485962,1478.904541015625,35169.73511719704,6424.198100374946,0.3931330740451813,0.2645140588283539,7670.0,1552.87158203125,310.2342894393742,1542.5455322265625,0.0059055952237471445,7670.0,0.19793075516819955,5331.1561075856835,1433.08447265625,5736.1630859375,0.24227145314216614,67.67182044644531,2254.74365234375,0.8928534984588623,3.864662689846685,6433.057142670568,0.159
0.43534862995147705,-2378.09716796875,0.830664873123169,1191,2382000,0.2630750834941864,0.8496631979942322,1507.459228515625,35201.95876002312,6472.76755484112,0.3931158483028412,0.26452866196632385,7677.0,1527.229248046875,310.2517910642178,1517.5430908203125,0.0059055952237471445,7677.0,0.2016283717751503,5333.168438387799,1462.65625,11337.302734375,0.39384549856185913,67.66668912484221,2255.35986328125,0.8407136797904968,3.863670619484749,6443.162541827658,0.159
0.3328511118888855,-2372.70458984375,0.8802520036697388,1192,2384000,0.26310020685195923,0.8496330380439758,1427.5694580078125,35233.804605960846,6775.094756717767,0.39316326379776,0.26453685760498047,7684.0,1540.53515625,310.2267048412285,1529.970947265625,0.005675160932492605,7684.0,0.20432154774665834,5337.649463093937,1385.29052734375,5211.666015625,0.29732465744018555,67.6622926948024,2256.465087890625,0.8966718316078186,3.8644619555181547,6467.186970890466,0.16
0.35257911682128906,-2315.89306640625,0.8778854608535767,1193,2386000,0.2630021274089813,0.849611759185791,1471.9527587890625,35265.962077856064,6559.833185922762,0.3931390345096588,0.26451295614242554,7690.0,1532.2568359375,310.2456436931079,1517.84521484375,0.005453718107902164,7690.0,0.2082069271802902,5337.498226055214,1421.9595947265625,4707.54296875,0.31509655714035034,67.65730634917796,2255.9814453125,0.8865162134170532,3.850083067858283,6467.59088046514,0.1605
0.35421350598335266,-2396.74658203125,0.8754806518554688,1194,2388000,0.26307135820388794,0.8495599627494812,1528.8988037109375,35297.95569515228,6602.113424197422,0.3931528925895691,0.2645217776298523,7697.0,1480.2574462890625,310.2389242562037,1472.2857666015625,0.005675160932492605,7697.0,0.200233863145113,5337.4937567252555,1482.2274169921875,5626.720703125,0.3507590591907501,67.65264313389007,2256.085693359375,0.8610321879386902,3.846357839034934,6465.6274742177,0.1605
0.3317938446998596,-2396.37255859375,0.8691909909248352,1195,2390000,0.26301309466362,0.8495494723320007,1556.2705078125,35330.48235344887,6525.3986801762,0.3931419849395752,0.26451772451400757,7704.0,1466.292724609375,310.1966510903427,1456.4586181640625,0.006145386071268126,7704.0,0.19912268474698067,5339.472810057669,1509.2572021484375,5473.61083984375,0.3265203535556793,67.64696773993222,2256.24951171875,0.8745695948600769,3.842448029023077,6469.649405682236,0.1615
0.4346434473991394,-2307.1689453125,0.835056722164154,1196,2392000,0.26310983300209045,0.8494965434074402,1567.9527587890625,35362.56240415573,6866.947292529359,0.3931780755519867,0.26453834772109985,7712.0,1453.03369140625,310.13835580912865,1443.437255859375,0.0057892316672357065,7712.0,0.19900270998477937,5342.363579383675,1506.8031005859375,4669.158203125,0.39981609582901,67.64215705474153,2257.050048828125,0.853452205657959,3.831629221467927,6479.741204814305,0.162
0.32475006580352783,-2340.477294921875,0.8703598380088806,1197,2394000,0.2631462514400482,0.849455714225769,1510.5406494140625,35394.97218799591,7107.356361803528,0.39317137002944946,0.26455047726631165,7719.0,1487.9189453125,310.10156756056483,1483.1033935546875,0.00652345114787383,7719.0,0.21648426204919816,5342.268388466106,1462.9697265625,4936.46630859375,0.308382123708725,67.63672499259421,2257.232666015625,0.8745185732841492,3.83548339372933,6478.913519160039,0.162
0.31796324253082275,-2373.348388671875,0.8629554510116577,1198,2396000,0.26307132840156555,0.8494271039962769,1567.298583984375,35426.92847633362,7296.4653346828545,0.3931594789028168,0.26454147696495056,7725.0,1471.8851318359375,310.1483495145631,1466.8465576171875,0.0057892316672357065,7725.0,0.20095501229166984,5345.76647256407,1521.63720703125,5780.08642578125,0.350772500038147,67.63216860870703,2257.507080078125,0.8600761890411377,3.8354820657333235,6492.476407346251,0.1635
0.30452466011047363,-2395.98291015625,0.8825607299804688,1199,2398000,0.2630001902580261,0.8494154214859009,1478.43212890625,35459.31320786476,7361.862500858444,0.39312759041786194,0.26452457904815674,7731.0,1506.09765625,310.1596171258569,1500.728271484375,0.005240915906043995,7731.0,0.20141418054699897,5346.858079657165,1430.23193359375,5023.205078125,0.33206576108932495,67.6268033151903,2257.460693359375,0.8646221160888672,3.8250178842759426,6499.848623028864,0.164
0.32819992303848267,-2369.420654296875,0.863712728023529,1200,2400000,0.2629917860031128,0.8493755459785461,1451.484375,35490.98633980751,7483.186039586043,0.3931136429309845,0.26454657316207886,7735.0,1513.62109375,310.2240465416936,1504.1593017578125,0.0059055952237471445,7735.0,0.20053627252578735,5349.370653693789,1393.933349609375,4908.916015625,0.31425046920776367,67.62280363304822,2257.21044921875,0.8652387857437134,3.8205386973353357,6504.484327179512,0.164
0.35543525218963623,-2369.32177734375,0.8543757796287537,1201,2402000,0.26311007142066956,0.849300742149353,1444.8818359375,35523.32975721359,7397.217289721842,0.39311790466308594,0.2645207941532135,7742.0,1512.30615234375,310.22009816584864,1508.162841796875,0.006024297687744463,7742.0,0.20636769205331804,5349.537385776743,1400.7314453125,5356.41064453125,0.3157423734664917,67.61753519212918,2257.2265625,0.8651421070098877,3.808406700791963,6502.088460317974,0.1645
0.35682976245880127,-2425.5068359375,0.8558084964752197,1202,2404000,0.2631179094314575,0.8492600917816162,1435.767333984375,35556.005920410156,7315.474609869622,0.3930855095386505,0.2645072340965271,7750.0,1510.952392578125,310.1918709677419,1506.09326171875,0.0059055952237471445,7750.0,0.20464903086423875,5350.484129969152,1390.097412109375,7601.92333984375,0.3499177098274231,67.61164359633645,2257.455322265625,0.8573409914970398,3.807764931423485,6491.790262175257,0.1655
0.25106483697891235,-2445.206787109375,0.8814112544059753,1203,2406000,0.26315751671791077,0.8492423892021179,1448.73876953125,35588.55569410324,7272.4361393941845,0.3930867612361908,0.2645123600959778,7756.0,1463.456787109375,310.1839865910263,1457.7882080078125,0.006145386071268126,7756.0,0.2023979313671589,5351.9866856115195,1404.98876953125,6545.8408203125,0.30141782760620117,67.60600291510724,2257.996337890625,0.8682010173797607,3.8119121182837645,6492.259143542093,0.165
0.32944732904434204,-2442.20849609375,0.8752949833869934,1204,2408000,0.2630741596221924,0.8492532968521118,1457.260986328125,35620.70673465729,6985.858357376457,0.3930383026599884,0.26451539993286133,7763.0,1457.7523193359375,310.184078320237,1448.7156982421875,0.0057892316672357065,7763.0,0.19596653252840043,5350.912009900926,1409.58447265625,5319.15576171875,0.3451160490512848,67.60112925151842,2257.431884765625,0.8722714781761169,3.8102883151103195,6488.491402308019,0.165
0.2724775969982147,-2351.97509765625,0.8834717869758606,1205,2410000,0.2630363404750824,0.8492347598075867,1507.9091796875,35652.31456446648,6778.780690204684,0.3930272161960602,0.2644962966442108,7769.0,1438.6158447265625,310.2038872441756,1434.0191650390625,0.0059055952237471445,7769.0,0.20144889310002326,5350.322278012628,1471.0771484375,28741.640625,0.2698254883289337,67.59729429746393,2257.034423828125,0.8669611215591431,3.809655396312172,6486.136518328074,0.165
0.32573428750038147,-2347.853515625,0.8495486378669739,1206,2412000,0.2629936635494232,0.8492258787155151,1429.156494140625,35684.209847688675,6682.314593509518,0.39301544427871704,0.2645096182823181,7775.0,1465.33544921875,310.22418006430865,1455.89404296875,0.0057892316672357065,7775.0,0.200137020945549,5350.216656853649,1381.670166015625,5109.05810546875,0.3178406059741974,67.59292163943569,2257.10009765625,0.8557239174842834,3.8171885496813385,6482.85897891189,0.165
0.3552647531032562,-2340.46533203125,0.8388708233833313,1207,2414000,0.26294681429862976,0.8492345809936523,1465.84033203125,35715.932661771774,6411.672025834521,0.39301007986068726,0.26452577114105225,7782.0,1446.784423828125,310.1942945258288,1437.9058837890625,0.0062689083313006155,7782.0,0.20305105835199355,5350.369569771535,1420.5135498046875,5065.90576171875,0.35569196939468384,67.58888317044575,2257.139404296875,0.8421604037284851,3.814101770738136,6483.253131257935,0.1655
