train/param_noise_distance,reference_perturbed_action_std,obs_rms_mean,reference_action_mean,rollout/episode_steps,train/loss_critic,rollout/actions_mean,total/episodes,AI_return,reference_actor_Q_mean,total/steps_per_second,AI_success_rate,rollout/Q_mean,total/steps,reference_action_std,reference_perturbed_action_mean,reference_actor_Q_std,rollout/return_history,obs_rms_std,rollout/actions_std,train/loss_actor,AI_distance,reference_Q_std,reference_Q_mean,rollout/episodes,rollout/return,total/epochs,param_noise_stddev,total/duration
0.19420404732227325,0.8518089056015015,0.45659327507019043,0.15635964274406433,191.504,972.3541259765625,0.2737770676612854,125.0,3876.4193571364335,2639.364990234375,110.45900635854566,0.152,2134.139404296875,24000,0.8495203256607056,0.10507570952177048,1118.3883056640625,3845.542630765435,0.5944804549217224,0.8148022294044495,-2100.587890625,5.215073413122213,1117.13818359375,2631.561279296875,125.0,3876.4193571364335,12,0.00652345114787383,217.27517557144165
0.19918251037597656,0.8469626903533936,0.45653948187828064,0.1108047217130661,190.71323529411765,911.8605346679688,0.27503225207328796,136.0,3885.31846214827,2661.884033203125,111.61565133209879,0.16176470588235295,2123.244384765625,26000,0.8316382169723511,0.12840750813484192,1134.1951904296875,3957.3210533666906,0.5942327380180359,0.8125594854354858,-2082.487060546875,5.0529316007420295,1131.4500732421875,2653.581787109375,136.0,3885.31846214827,13,0.00678832942351661,232.9422414302826
0.20226599961519243,0.8214389085769653,0.456571489572525,0.1560608148574829,192.5448275862069,1203.307861328125,0.27647140622138977,145.0,3991.5837889443906,2652.74755859375,111.63747078792642,0.18620689655172415,2120.542724609375,28000,0.8248481154441833,0.12366875261068344,1156.234619140625,4117.475352960145,0.593971848487854,0.8108584880828857,-2039.958740234375,4.839849135700044,1152.7880859375,2643.709716796875,145.0,3991.5837889443906,14,0.006924774844929294,250.81184482574463
0.20126210972666742,0.8373333215713501,0.4565151631832123,0.11933929473161697,192.70967741935485,1125.7418212890625,0.2689249813556671,155.0,4062.3377252013165,2692.9208984375,110.96756933746562,0.21935483870967742,2125.87744140625,30000,0.8408901691436768,0.13180868327617645,1160.1846923828125,4250.262855390635,0.5937153697013855,0.8119248151779175,-2035.9293212890625,4.605554802560469,1156.34228515625,2683.896240234375,155.0,4062.3377252013165,15,0.007063962819312372,270.3492577075958
0.2077582523226738,0.8297094702720642,0.45650362968444824,0.08491756021976471,191.04790419161677,1542.4849853515625,0.2620910406112671,167.0,4052.1800981944602,2709.013916015625,111.47003134616587,0.2155688622754491,2134.824951171875,32000,0.8244671821594238,0.11824357509613037,1173.6031494140625,4211.726752332294,0.5934844017028809,0.811774730682373,-2077.298095703125,4.653832020925067,1169.3348388671875,2699.44384765625,167.0,4052.1800981944602,16,0.006654572515946094,287.0726742744446
0.20439535588026048,0.8492710590362549,0.4565213918685913,0.10829413682222366,192.3125,1372.6195068359375,0.2565717101097107,176.0,4100.094922601904,2731.79833984375,110.87834345573162,0.21022727272727273,2131.3544921875,34000,0.8426966071128845,0.13226419687271118,1179.7125244140625,4146.684653334982,0.5932367444038391,0.811407744884491,-2052.015869140625,4.5903112861650355,1176.4083251953125,2722.734375,176.0,4100.094922601904,17,0.006394913388759758,306.6423878669739
0.19975362330675125,0.8252255916595459,0.4565545618534088,0.16071657836437225,193.38709677419354,1729.5526123046875,0.2582038640975952,186.0,4167.506124469022,2756.964111328125,110.55412557629118,0.20967741935483872,2134.729736328125,36000,0.8394700884819031,0.24085783958435059,1165.955322265625,4256.632148195459,0.5929928421974182,0.810359537601471,-2046.6129150390625,4.508057496629171,1163.0670166015625,2747.70361328125,186.0,4167.506124469022,18,0.006394913388759758,325.6323525905609
0.1989859040081501,0.8722387552261353,0.456500768661499,0.09429270774126053,192.85786802030458,1198.278564453125,0.2518172860145569,197.0,4181.566359370745,2762.715087890625,110.76074888542131,0.2131979695431472,2130.29296875,38000,0.8387474417686462,0.0674612894654274,1176.8140869140625,4525.14536053113,0.592754065990448,0.8097195625305176,-2062.899169921875,4.431180290511065,1173.5977783203125,2753.72802734375,197.0,4181.566359370745,19,0.0062689083313006155,343.081826210022
0.205300190448761,0.8312718868255615,0.4564245641231537,0.08996449410915375,193.04368932038835,1362.492919921875,0.24397294223308563,206.0,4211.382545685373,2778.67333984375,110.61982936181654,0.22815533980582525,2124.208251953125,40000,0.8387423157691956,0.15663591027259827,1166.635498046875,4612.667723291923,0.5925018191337585,0.809999406337738,-2080.068359375,4.29488748516042,1163.8670654296875,2769.353515625,206.0,4211.382545685373,20,0.006394913388759758,361.5988221168518
0.20057638078927995,0.816605806350708,0.456403523683548,0.18927881121635437,193.89814814814815,1234.3043212890625,0.23973102867603302,216.0,4218.807022497823,2761.61328125,111.10572242577497,0.23148148148148148,2128.47509765625,42000,0.8194751143455505,0.16292402148246765,1178.508544921875,4602.359621064279,0.592249870300293,0.8087514638900757,-2066.5576171875,4.218237942733355,1176.1920166015625,2754.11279296875,216.0,4218.807022497823,21,0.006394913388759758,378.01833319664
0.21000868901610376,0.8100707530975342,0.45637550950050354,0.17703424394130707,195.31696428571428,954.5213012695312,0.2374936044216156,224.0,4178.915713754651,2757.6279296875,111.70183933627958,0.22767857142857142,2119.73095703125,44000,0.8388885855674744,0.22769607603549957,1189.1346435546875,4442.821282956444,0.5920084118843079,0.8090839982032776,-2054.604736328125,4.2970021125346625,1186.9974365234375,2750.655517578125,224.0,4178.915713754651,22,0.006024297687744463,393.9057786464691
0.20293675780296325,0.867233395576477,0.45636358857154846,0.13275162875652313,195.43829787234043,3191.1494140625,0.2367296665906906,235.0,4216.066570791564,2760.73828125,112.058624350794,0.225531914893617,2126.28515625,46000,0.8473436832427979,0.13352835178375244,1180.6925048828125,4666.72220891435,0.5917569398880005,0.8079149723052979,-2072.873046875,4.303603231173407,1178.7666015625,2752.720703125,235.0,4216.066570791564,23,0.00678832942351661,410.4994173049927
