total/epochs,rollout/episode_steps,train/loss_critic,obs_rms_mean,reference_actor_Q_mean,rollout/actions_mean,train/param_noise_distance,rollout/Q_mean,rollout/return_history,obs_rms_std,reference_Q_std,AI_distance,rollout/return,reference_actor_Q_std,reference_perturbed_action_std,AI_return,rollout/actions_std,total/steps_per_second,rollout/episodes,train/loss_actor,reference_Q_mean,total/duration,reference_action_std,total/steps,AI_success_rate,total/episodes,param_noise_stddev,reference_action_mean,reference_perturbed_action_mean
58,185.8301282051282,2352.284423828125,0.47970330715179443,930.175048828125,0.29127398133277893,0.203705046325922,806.6619873046875,3484.4420275010907,0.20976221561431885,894.8589477539062,9.66809744614266,1652.760294917192,896.4893798828125,0.9051042795181274,1652.760294917192,0.9110851287841797,72.43722554580528,624.0,-1394.6552734375,903.9892578125,1601.3865678310394,0.9301933646202087,116000,0.020833333333333332,624.0,0.005036417172795629,0.29896411299705505,0.3385695219039917
59,186.10094637223975,2634.2177734375,0.4795546531677246,951.6014404296875,0.2920933961868286,0.21065746039152144,821.3153076171875,3659.860018188169,0.20951656997203827,933.031494140625,9.575392230382302,1692.1892077481107,935.5248413085938,0.9189717769622803,1692.1892077481107,0.9104220867156982,72.49434320112394,634.0,-1393.4576416015625,924.813720703125,1627.713208913803,0.9304265379905701,118000,0.02050473186119874,634.0,0.005137649157968821,0.26766321063041687,0.3108867406845093
60,186.2251552795031,2509.39990234375,0.4792822301387787,908.9814453125,0.2912648320198059,0.19837041705846786,832.9727783203125,3778.4467422732814,0.20979474484920502,913.1571655273438,9.536679640508863,1711.9339374757628,913.8572998046875,0.9547870755195618,1711.9339374757628,0.9101343154907227,72.51001055907545,644.0,-1407.6507568359375,886.393798828125,1654.9439046382904,0.9524476528167725,120000,0.020186335403726708,644.0,0.005036417172795629,0.20779505372047424,0.16325019299983978
61,186.62021439509954,3701.014892578125,0.47871318459510803,962.3757934570312,0.2904871106147766,0.20600941359996797,841.66259765625,3622.30152628734,0.20959724485874176,925.116455078125,9.524902179495209,1710.3321944727586,926.2086181640625,0.941862165927887,1710.3321944727586,0.9100951552391052,72.46056062906169,653.0,-1448.4068603515625,933.916748046875,1683.6745250225067,0.9214968681335449,122000,0.019908116385911178,653.0,0.004744532800384585,0.3224540650844574,0.2310076802968979
62,186.99095022624434,1575.1561279296875,0.47856783866882324,986.8082885742188,0.2895967364311218,0.19939087823033333,852.1041259765625,3379.7216906132644,0.20963817834854126,923.4859008789062,9.528114540189156,1703.6272357626951,922.4798583984375,0.9365412592887878,1703.6272357626951,0.9103361368179321,72.48118004463832,663.0,-1446.799072265625,959.8773193359375,1710.788923740387,0.9358333349227905,124000,0.0196078431372549,663.0,0.004744532800384585,0.23736900091171265,0.21552909910678864
63,187.57973174366617,1224.108642578125,0.4783702790737152,963.388671875,0.2912239134311676,0.21415193915367126,862.4378662109375,3117.412375783145,0.20971016585826874,918.5512084960938,9.530818148483645,1696.7765075842005,923.7402954101562,0.8972024917602539,1696.7765075842005,0.9098731279373169,72.51105871697112,671.0,-1475.1881103515625,938.8937377929688,1737.6659812927246,0.9099009037017822,126000,0.020864381520119227,671.0,0.0045594027649236,0.3561927080154419,0.3821503520011902
64,187.60850439882697,1528.89013671875,0.4773350656032562,944.924560546875,0.29047518968582153,0.21530596941709518,875.5007934570312,3144.0377077530484,0.21005432307720184,941.0681762695312,9.466997093611072,1712.2858275291483,938.7764282226562,0.9392243027687073,1712.2858275291483,0.9098342061042786,72.49264786862167,682.0,-1430.91650390625,919.1015014648438,1765.6962983608246,0.9112138748168945,128000,0.021994134897360705,682.0,0.005036417172795629,0.31968483328819275,0.27940040826797485
65,187.35353535353536,2620.593994140625,0.47719821333885193,948.1270751953125,0.2902185916900635,0.1940981677174568,893.035400390625,3206.4583411963185,0.2105051875114441,910.4390869140625,9.376821509200983,1748.0706804777076,909.556884765625,0.9005275368690491,1748.0706804777076,0.9098234176635742,72.5262694696186,693.0,-1454.1395263671875,918.4060668945312,1792.4539749622345,0.920605480670929,130000,0.021645021645021644,693.0,0.004744532800384585,0.29026660323143005,0.3732133209705353
66,187.92735042735043,3979.548828125,0.478153795003891,988.1674194335938,0.29002952575683594,0.20331427127122878,911.741943359375,3403.892268408797,0.21034733951091766,886.4490356445312,9.293674844256769,1806.8872663790094,881.8605346679688,0.9176128506660461,1806.8872663790094,0.9096193909645081,72.47692181338982,702.0,-1452.009033203125,956.943603515625,1821.2694013118744,0.9212633371353149,132000,0.022792022792022793,702.0,0.0044695645181095965,0.2800353467464447,0.32865723967552185
67,188.22784810126583,2941.227294921875,0.47808408737182617,996.5994262695312,0.2904356122016907,0.20639089435338975,926.641357421875,3388.2135131008795,0.2105659395456314,902.1898193359375,9.210448702494224,1843.0095612180846,899.9456787109375,0.9134652614593506,1843.0095612180846,0.9090264439582825,72.4377102773263,711.0,-1496.1114501953125,963.395263671875,1849.8652081489563,0.899777352809906,134000,0.02250351617440225,711.0,0.004381496439672185,0.338058739900589,0.29522353410720825
68,188.23545706371192,1679.9068603515625,0.4779905378818512,1018.4534301757812,0.29121798276901245,0.19886310294270515,940.17431640625,3318.134572001941,0.21063144505023956,899.8442993164062,9.151360206562114,1874.6418827819064,900.2637329101562,0.9190599918365479,1874.6418827819064,0.9083645343780518,72.37744878507786,722.0,-1487.4815673828125,986.1644897460938,1879.0383231639862,0.9316511750221252,136000,0.023545706371191136,722.0,0.004839897909672315,0.28546765446662903,0.3127850592136383
69,188.34699453551912,2297.37060546875,0.4784514904022217,1037.26806640625,0.29047685861587524,0.20524644553661348,952.5140380859375,3314.3830007338906,0.21077577769756317,869.9100341796875,9.095156478990335,1908.4339220637082,869.9943237304688,0.9093494415283203,1908.4339220637082,0.9084505438804626,72.29852888471,732.0,-1534.2659912109375,1006.24072265625,1908.7525310516357,0.8957610130310059,138000,0.023224043715846996,732.0,0.004651046760498564,0.33959776163101196,0.3196535110473633
70,188.6010781671159,3113.37158203125,0.4787105321884155,1061.0595703125,0.28968358039855957,0.20671499520540237,965.673828125,3400.97376882321,0.21055303514003754,891.5254516601562,9.052871351879752,1936.5066458920596,886.8861083984375,0.9010408520698547,1936.5066458920596,0.908450722694397,72.28275139319989,742.0,-1536.1817626953125,1031.039306640625,1936.8382816314697,0.9180470108985901,140000,0.022911051212938006,742.0,0.004295163650301133,0.29793572425842285,0.34466347098350525
71,188.71409574468086,3098.0791015625,0.47767865657806396,1077.324951171875,0.28999313712120056,0.21096896767616272,977.6463012695312,3521.5411524177116,0.21099400520324707,920.4273071289062,8.980540522177733,1963.81270347151,919.5243530273438,0.925569474697113,1963.81270347151,0.9081892967224121,72.24947090555467,752.0,-1571.32958984375,1048.6234130859375,1965.4123167991638,0.9176392555236816,142000,0.022606382978723406,752.0,0.004839897909672315,0.3148018717765808,0.2674423158168793
72,189.17345597897503,3185.141357421875,0.4777892827987671,1105.90478515625,0.29028257727622986,0.20328858122229576,994.0204467773438,4113.703192483138,0.21087129414081573,931.0953369140625,8.908414128739508,2012.779517602347,932.1162719726562,0.9116869568824768,2012.779517602347,0.9079311490058899,72.19652815880643,761.0,-1538.506591796875,1079.412841796875,1994.5557448863983,0.9230775237083435,144000,0.023653088042049936,761.0,0.004651046760498564,0.28174149990081787,0.3398338854312897
73,189.7997399219766,2833.6748046875,0.47777917981147766,1086.4608154296875,0.29029762744903564,0.20088326066732407,999.78662109375,4191.5676563898205,0.21131686866283417,912.034423828125,8.893645779055193,2019.8810178243543,908.6327514648438,0.9315407276153564,2019.8810178243543,0.9077845811843872,72.20627715034803,769.0,-1591.319580078125,1061.087890625,2021.984871149063,0.9235905408859253,146000,0.02600780234070221,769.0,0.0045594027649236,0.2780991494655609,0.19354820251464844
74,189.82798459563543,3955.093994140625,0.4770655930042267,1101.06005859375,0.2901621460914612,0.203561053276062,1013.7699584960938,4305.371002284683,0.211605966091156,932.8251953125,8.817217971590248,2050.302336740241,933.00732421875,0.9427212476730347,2050.302336740241,0.907579243183136,72.23923996752946,779.0,-1577.6484375,1076.9542236328125,2048.748022079468,0.9459298849105835,148000,0.028241335044929396,779.0,0.004295163650301133,0.25652334094047546,0.26377275586128235
75,189.8871989860583,4640.39697265625,0.4766947031021118,1113.403564453125,0.2912937104701996,0.19223853051662446,1024.8602294921875,4433.346588717406,0.21159391105175018,942.5199584960938,8.757336402391893,2076.029792306429,934.9869995117188,0.9279464483261108,2076.029792306429,0.9072226285934448,72.25593872184966,789.0,-1563.377197265625,1090.3138427734375,2075.953930616379,0.9356654286384583,150000,0.029150823827629912,789.0,0.004744532800384585,0.22854062914848328,0.28443366289138794
76,189.925,2869.40087890625,0.4764690697193146,1106.481689453125,0.2919711172580719,0.1989271903038025,1037.546630859375,4349.246028242418,0.21146555244922638,954.276123046875,8.680170597415286,2110.3160177990007,949.7125854492188,0.9072093963623047,2110.3160177990007,0.9068021178245544,72.14415464959225,800.0,-1587.5450439453125,1083.7869873046875,2106.892800092697,0.9199625253677368,152000,0.03125,800.0,0.0045594027649236,0.3305070698261261,0.33764728903770447
77,190.02716049382715,2432.65478515625,0.4766872823238373,1100.8907470703125,0.2923363447189331,0.21158612191677093,1051.4561767578125,4297.999599425854,0.21153263747692108,950.8211669921875,8.626058623422942,2142.163453019338,949.509521484375,0.9398307800292969,2142.163453019338,0.9065651297569275,72.14523497509336,810.0,-1602.328857421875,1077.03759765625,2134.5831093788147,0.9472519755363464,154000,0.03209876543209877,810.0,0.0044695645181095965,0.23035278916358948,0.27187979221343994
78,190.26495726495727,2077.344970703125,0.4760829508304596,1079.7799072265625,0.2924481928348541,0.21245546013116837,1061.068115234375,4261.9474099172,0.21178700029850006,920.8394165039062,8.586565567333524,2157.0304968478395,914.3788452148438,0.9514672756195068,2157.0304968478395,0.9063287377357483,72.14105218125724,819.0,-1631.82666015625,1051.793212890625,2162.430340051651,0.9450505375862122,156000,0.031746031746031744,819.0,0.00421053195794641,0.18094152212142944,0.1815345585346222
79,190.48612786489747,2192.099853515625,0.4766009747982025,1077.1748046875,0.2922365069389343,0.20075204133987426,1073.946533203125,4300.5557960514325,0.21145038306713104,940.2157592773438,8.537781745229374,2188.3273276129285,938.7562866210938,0.9342902898788452,2188.3273276129285,0.9062183499336243,72.04652844641342,829.0,-1627.43017578125,1053.418212890625,2193.027247905731,0.9511884450912476,158000,0.032569360675512665,829.0,0.0045594027649236,0.155727356672287,0.2626837491989136
80,190.28333333333333,2024.76123046875,0.47530701756477356,1101.265380859375,0.29262325167655945,0.20713058069348336,1084.8707275390625,4273.981860602681,0.21179594099521637,911.7972412109375,8.469126117626244,2205.878357847395,908.3941650390625,0.9636846780776978,2205.878357847395,0.9059503674507141,72.02364626539078,840.0,-1660.05078125,1076.4405517578125,2221.4926388263702,0.9663969874382019,160000,0.03333333333333333,840.0,0.004839897909672315,0.17396017909049988,0.17999204993247986
81,190.3325499412456,1277.7608642578125,0.4748745858669281,1132.118408203125,0.29307878017425537,0.21344901859760285,1094.1243896484375,4215.129460712891,0.2131449431180954,903.9915161132812,8.432360617491877,2227.3063708467425,895.7574462890625,0.9587292671203613,2227.3063708467425,0.905763566493988,72.07148799296218,851.0,-1684.4984130859375,1106.953125,2247.7682161331177,0.9501515626907349,162000,0.03290246768507638,851.0,0.004651046760498564,0.1815996766090393,0.16344794631004333
82,190.57906976744187,2484.03759765625,0.4742862284183502,1148.92529296875,0.29330867528915405,0.20635512977838516,1105.944580078125,4118.8698951223205,0.21343635022640228,878.0546264648438,8.369522894118454,2256.174167737225,873.7033081054688,0.950693666934967,2256.174167737225,0.9054492115974426,72.0026256137989,860.0,-1637.737060546875,1120.108642578125,2277.6947174072266,0.9521529674530029,164000,0.03372093023255814,860.0,0.004295163650301133,0.1056436151266098,0.1596381962299347
83,190.67816091954023,3137.959716796875,0.47393059730529785,1118.259521484375,0.2937394082546234,0.1968570689857006,1116.474365234375,4320.779599563399,0.21351313591003418,903.8088989257812,8.304015030112211,2288.553886381085,899.2210693359375,0.9728618264198303,2288.553886381085,0.905022919178009,71.94275007053648,870.0,-1676.22900390625,1092.4248046875,2307.3902490139008,0.9722908735275269,166000,0.035632183908045977,870.0,0.004295163650301133,0.05239421874284744,0.0710175633430481
84,190.66969353007946,1867.2183837890625,0.4743615388870239,1125.6865234375,0.2949863374233246,0.20242929905653,1124.6719970703125,4387.114152533286,0.21355795860290527,905.821044921875,8.264735589393725,2317.687926345276,904.1206665039062,0.9638797640800476,2317.687926345276,0.9045278429985046,71.92482559751183,881.0,-1693.8355712890625,1101.8583984375,2335.772087097168,0.9771267175674438,168000,0.03859250851305335,881.0,0.004295163650301133,0.033267926424741745,0.1133076399564743
85,190.50056116722783,1544.7506103515625,0.47378456592559814,1107.6156005859375,0.2952527701854706,0.1981216062605381,1133.958984375,4339.334595856825,0.21415893733501434,939.9234619140625,8.241295685015077,2337.382139676676,939.7178344726562,0.9697744250297546,2337.382139676676,0.9042786359786987,71.81392343147567,891.0,-1687.05517578125,1086.364013671875,2367.2289700508118,0.9785028100013733,170000,0.03928170594837262,891.0,0.004295163650301133,0.027654562145471573,-0.07446327805519104
86,190.95777777777778,2520.393798828125,0.47396382689476013,1076.0341796875,0.2945844233036041,0.19520643576979638,1144.2066650390625,4348.511761538484,0.21393418312072754,949.2794189453125,8.208966438448595,2359.0044337700547,945.1407470703125,0.9663059115409851,2359.0044337700547,0.9041017293930054,71.82098083525669,900.0,-1661.423095703125,1050.723876953125,2394.8433730602264,0.9588108062744141,172000,0.04,900.0,0.004381496439672185,0.01911921799182892,0.07252632081508636
87,190.78155872667398,2069.8408203125,0.47358378767967224,1077.760498046875,0.29405882954597473,0.20264626339077949,1151.6942138671875,4203.4488714412555,0.21400535106658936,936.82861328125,8.183714753584121,2371.6890587901294,932.8571166992188,0.960368812084198,2371.6890587901294,0.9041831493377686,71.82433777717938,911.0,-1653.0023193359375,1052.054931640625,2422.5771567821503,0.9546669721603394,174000,0.04171240395170143,911.0,0.005036417172795629,0.016851698979735374,0.0596468485891819
88,190.95874049945712,2001.69140625,0.47362020611763,1086.9068603515625,0.294433057308197,0.20227881908416748,1158.1077880859375,4230.61444928145,0.21382103860378265,927.7191772460938,8.15887844321972,2386.3981868275378,918.953125,0.9496707320213318,2386.3981868275378,0.9039508700370789,71.83911851740322,921.0,-1664.9056396484375,1055.89208984375,2449.9187021255493,0.9489191174507141,176000,0.04125950054288816,921.0,0.0045594027649236,-0.22783324122428894,-0.08736736327409744
89,191.29139784946236,3109.584716796875,0.47300052642822266,1128.6456298828125,0.2925666570663452,0.2001461400091648,1156.666015625,4012.1951000374543,0.21411901712417603,918.9512939453125,8.160132767302132,2383.861102860451,911.2725219726562,0.9680878520011902,2383.861102860451,0.9045049548149109,71.84555262212098,930.0,-1678.3480224609375,1098.3031005859375,2477.5367925167084,0.9558449983596802,178000,0.041935483870967745,930.0,0.005036417172795629,0.10331971943378448,-0.030587006360292435
90,191.36063829787233,2766.780029296875,0.47306904196739197,1134.4598388671875,0.2912786304950714,0.20572702795267106,1160.043701171875,3908.0904845045416,0.2142959088087082,899.3222045898438,8.177946320699787,2386.964754300283,892.1136474609375,0.9543541073799133,2386.964754300283,0.9048434495925903,71.87162357433945,940.0,-1681.5126953125,1101.727783203125,2504.4654767513275,0.9597363471984863,180000,0.0425531914893617,940.0,0.004651046760498564,-0.0339193157851696,0.10954567790031433
91,191.4821052631579,2101.7392578125,0.4728717505931854,1152.309814453125,0.29137277603149414,0.19853517517447472,1170.6175537109375,4027.614268254439,0.21447689831256866,908.1700439453125,8.127434438777094,2415.485156110792,903.7489013671875,0.9558312296867371,2415.485156110792,0.9045482277870178,71.80625608592018,950.0,-1681.848876953125,1121.417724609375,2534.5980966091156,0.9492191672325134,182000,0.0431578947368421,950.0,0.004651046760498564,0.10304532945156097,-0.04935545474290848
92,191.59895833333334,3877.391357421875,0.4731782376766205,1152.6285400390625,0.2923261225223541,0.2003294613957405,1180.43798828125,4039.4989872264164,0.21458089351654053,886.1834106445312,8.100663093789711,2441.937169767349,880.246826171875,0.9634254574775696,2441.937169767349,0.9039074778556824,71.74036778362706,960.0,-1676.9537353515625,1120.785400390625,2564.804247379303,0.9551103115081787,184000,0.04375,960.0,0.004651046760498564,0.067747101187706,-0.03609366714954376
