#{"env_id": null, "t_start": 1521868378.2702315}
r,l,t
10380.876924,353,1492.26039
1294.038954,117,1493.561966
3274.165646,197,1496.093485
-947.93328,90,1497.33735
3047.239216,365,1501.280078
9196.06103,324,1505.425619
12182.81278,228,1509.262935
-21806.257301,593,1517.032992
5753.533163,237,1520.002103
16431.923402,330,1523.870444
12226.780125,234,1527.570524
-538.101865,67,1527.690194
4981.663002,275,1531.618251
8759.159484,233,1534.332668
15470.217144,325,1539.610417
12683.013239,344,1543.495897
332.46884,153,1546.582934
20696.7472,354,1550.513892
21098.269629,551,1558.87957
8876.961795,413,1564.184717
-13896.10366,549,1570.988994
12003.694068,268,1575.107691
-5304.727857,348,1580.806893
4392.48481,221,1583.41651
15543.321604,406,1588.593935
766.931544,304,1592.483713
5895.307606,202,1595.020661
1310.947938,390,1600.41257
3220.088749,248,1603.023815
17312.72414,291,1606.814961
7898.166024,290,1610.97273
7983.768027,363,1616.039796
5358.252335,239,1618.646486
7595.823885,225,1621.312679
11669.115378,340,1626.74501
3108.664627,261,1629.608937
7980.250134,388,1634.769307
3834.359247,193,1637.297894
3.556606,190,1639.857941
5424.360469,251,1643.563314
5612.137125,238,1646.481527
3783.535267,332,1650.409548
148.56889,179,1653.314761
-617.868201,104,1654.680343
-6129.073764,434,1659.836527
-3231.442538,411,1666.006705
4117.33729,257,1668.709725
9412.816436,290,1672.531261
5950.654053,454,1679.737219
8117.449257,231,1682.323519
7797.537812,231,1684.937224
-16479.62709,465,1691.612517
4398.740849,237,1694.367563
1909.807371,225,1696.983267
5191.352849,271,1700.736288
12504.822047,303,1705.39883
6707.934709,274,1709.489649
3580.016404,210,1712.038251
-3847.150506,305,1716.029968
-4654.509097,338,1719.917318
8682.421482,247,1723.75331
3815.917332,282,1727.607211
-8573.508517,572,1735.39626
2544.956698,252,1739.423776
4347.326646,241,1742.058348
4458.472816,458,1748.47905
8634.490812,303,1752.292165
3447.017718,277,1756.517278
-15177.073219,638,1764.938685
4418.683948,286,1768.739067
433.084321,206,1771.306234
-13954.821913,504,1778.271465
12311.281456,285,1782.076577
8064.915084,296,1786.279621
5029.038973,394,1791.487015
4255.174325,283,1795.637263
4616.808521,361,1799.781253
7192.017031,448,1806.211322
8113.683086,243,1809.030751
205.375763,154,1811.556108
1560.131676,286,1815.807197
6752.335985,228,1818.873389
-953.039383,275,1822.960782
6498.914949,332,1827.085151
-917.50652,230,1829.778773
8828.820083,337,1834.933644
1861.45612,304,1839.254441
-4287.313351,378,1843.684808
15679.934346,332,1848.861284
6600.254421,249,1851.536071
-153.969872,341,1856.621082
8638.033982,343,1860.824469
9472.779376,207,1863.436199
15130.105015,251,1867.86108
3721.835668,280,1870.63374
1551.954656,337,1875.730956
5204.419505,280,1879.630835
7520.889123,275,1882.441462
3087.772303,240,1886.288093
11470.576725,290,1890.215656
1390.613812,308,1894.765547
4698.325278,429,1900.576355
1175.354294,188,1903.159919
12883.26794,333,1907.113242
1893.473735,179,1909.806485
11088.788528,270,1914.051764
11123.011018,233,1916.723647
5259.121357,267,1920.535547
6070.350811,235,1923.716155
4652.602598,332,1927.969074
8791.233042,319,1933.238053
8235.273553,357,1937.33299
5394.741463,197,1939.989029
-15689.363087,618,1948.084861
4912.288822,277,1952.460573
9237.449538,344,1957.6421
5195.489042,252,1960.86012
13277.678028,299,1964.818713
-13036.732948,785,1975.146005
10535.736159,269,1979.712628
-1285.910419,277,1982.672835
7912.068158,349,1987.819585
3928.886034,295,1991.734399
-1248.826861,150,1993.127698
10657.840709,336,1998.193826
-1009.81532,166,1999.614713
10512.599537,244,2003.831836
-28.583581,166,2005.264708
8256.877068,306,2009.202651
3949.505249,315,2014.367481
2821.375617,244,2017.039886
5795.607109,257,2020.871861
1470.005069,361,2024.868065
7639.937576,220,2027.481695
6929.682247,245,2031.886016
6404.588525,322,2035.843755
18154.293609,288,2039.721268
3419.607087,229,2042.372293
4413.463384,176,2044.94003
7039.369482,237,2047.748041
12076.084223,352,2053.258762
4155.621408,223,2056.082614
4006.701808,363,2061.578971
4797.422364,406,2066.840766
-1983.69439,510,2074.177924
5634.293585,264,2078.486045
3836.238018,271,2081.511278
-17.875838,332,2087.024723
-1909.349036,484,2092.899974
10591.761903,344,2098.213485
15860.631042,376,2103.750896
2076.790689,343,2107.728151
1516.710467,156,2110.512803
4411.122625,294,2115.164097
631.636966,165,2116.560518
9524.400811,255,2120.432729
10141.658616,317,2124.512245
2518.622944,314,2128.68887
5756.559334,280,2133.02396
3339.794731,340,2137.187895
14883.484824,471,2144.248738
6032.465295,285,2148.103547
1979.544244,235,2150.966662
-916.92571,205,2153.545497
10267.158796,466,2160.205741
12791.57583,266,2163.996003
10694.978912,371,2168.997121
8903.000971,335,2174.109004
7152.814043,361,2178.065002
5324.776231,295,2181.911031
-2732.865306,159,2184.420464
8361.341763,339,2188.323714
3512.904612,208,2190.957311
-2579.657721,318,2195.323376
7097.402788,391,2200.592918
-814.887577,310,2204.618624
-2408.91734,447,2211.477631
5365.899541,415,2216.679804
3255.022686,261,2220.479421
4242.359174,211,2223.619809
13449.213136,331,2227.687941
-6790.957589,573,2235.395572
5112.059067,304,2239.488075
5340.30984,241,2242.187394
6967.579518,363,2247.608085
-1628.395202,232,2250.806583
8837.254046,267,2254.906734
10814.213873,358,2258.900135
-5307.780037,581,2267.173834
-930.924061,296,2271.030844
2784.07673,370,2276.878162
3217.755983,412,2282.091275
15725.403605,316,2286.026219
-4081.687571,718,2295.791983
3325.320768,359,2301.376345
4849.136521,259,2305.905077
4416.755198,618,2313.777761
3973.681996,401,2318.974038
3384.796078,342,2323.306943
-814.376547,337,2328.305323
-3730.791694,387,2333.016722
-5669.611013,819,2344.924783
-1460.524782,158,2346.330983
3417.577871,278,2350.6982
3196.739769,435,2355.966981
4406.152576,205,2358.984537
2146.989009,250,2362.769558
3929.788872,237,2365.411766
-7907.367989,441,2372.036498
-6037.125178,390,2377.156384
6125.588296,263,2380.114215
10777.584448,393,2385.906112
4502.209527,287,2389.911778
-60.14476,112,2391.231566
